x,y,vorticity
 0.19531,   0.00781250,  -0.51257429
 0.20312,   0.00781250,  -0.49171841
 0.21094,   0.00781250,  -0.46430264
 0.21875,   0.00781250,  -0.42889480
 0.22656,   0.00781250,  -0.38399421
 0.23438,   0.00781250,  -0.32805147
 0.24219,   0.00781250,  -0.25947850
 0.25000,   0.00781250,  -0.17665419
 0.25781,   0.00781250,  -0.07793190
 0.26562,   0.00781250,   0.03834578
 0.27344,   0.00781250,   0.17382120
 0.28125,   0.00781250,   0.33008318
 0.28906,   0.00781250,   0.50861597
 0.29688,   0.00781250,   0.71073763
 0.30469,   0.00781250,   0.93753032
 0.31250,   0.00781250,   1.18976628
 0.32031,   0.00781250,   1.46783324
 0.32812,   0.00781250,   1.77166357
 0.33594,   0.00781250,   2.10067157
 0.34375,   0.00781250,   2.45370344
 0.35156,   0.00781250,   2.82900409
 0.35938,   0.00781250,   3.22420432
 0.36719,   0.00781250,   3.63633077
 0.37500,   0.00781250,   4.06183971
 0.38281,   0.00781250,   4.49667390
 0.39062,   0.00781250,   4.93634030
 0.39844,   0.00781250,   5.37600463
 0.40625,   0.00781250,   5.81059786
 0.41406,   0.00781250,   6.23492909
 0.42188,   0.00781250,   6.64379909
 0.42969,   0.00781250,   7.03210923
 0.43750,   0.00781250,   7.39496158
 0.44531,   0.00781250,   7.72774683
 0.45312,   0.00781250,   8.02621785
 0.46094,   0.00781250,   8.28654822
 0.46875,   0.00781250,   8.50537592
 0.47656,   0.00781250,   8.67983313
 0.48438,   0.00781250,   8.80756407
 0.49219,   0.00781250,   8.88673261
 0.50000,   0.00781250,   8.91602171
 0.50781,   0.00781250,   8.89462667
 0.51562,   0.00781250,   8.82224347
 0.52344,   0.00781250,   8.69905370
 0.53125,   0.00781250,   8.52570702
 0.53906,   0.00781250,   8.30330163
 0.54688,   0.00781250,   8.03336363
 0.55469,   0.00781250,   7.71782541
 0.56250,   0.00781250,   7.35900362
 0.57031,   0.00781250,   6.95957709
 0.57812,   0.00781250,   6.52256511
 0.58594,   0.00781250,   6.05130656
 0.59375,   0.00781250,   5.54944032
 0.60156,   0.00781250,   5.02088740
 0.60938,   0.00781250,   4.46983499
 0.61719,   0.00781250,   3.90072236
 0.62500,   0.00781250,   3.31822834
 0.63281,   0.00781250,   2.72725920
 0.64062,   0.00781250,   2.13293564
 0.64844,   0.00781250,   1.54057637
 0.65625,   0.00781250,   0.95567556
 0.66406,   0.00781250,   0.38387034
 0.67188,   0.00781250,  -0.16910536
 0.67969,   0.00781250,  -0.69748487
 0.68750,   0.00781250,  -1.19555416
 0.69531,   0.00781250,  -1.65776104
 0.70312,   0.00781250,  -2.07884882
 0.71094,   0.00781250,  -2.45401247
 0.71875,   0.00781250,  -2.77907231
 0.72656,   0.00781250,  -3.05065636
 0.73438,   0.00781250,  -3.26637955
 0.74219,   0.00781250,  -3.42500435
 0.75000,   0.00781250,  -3.52656621
 0.75781,   0.00781250,  -3.57244670
 0.76562,   0.00781250,  -3.56538000
 0.77344,   0.00781250,  -3.50938296
 0.78125,   0.00781250,  -3.40960613
 0.78906,   0.00781250,  -3.27211216
 0.79688,   0.00781250,  -3.10359657
 0.80469,   0.00781250,  -2.91107360
 0.81250,   0.00781250,  -2.70155438
 0.82031,   0.00781250,  -2.48174527
 0.82812,   0.00781250,  -2.25779063
 0.83594,   0.00781250,  -2.03507761
 0.84375,   0.00781250,  -1.81811192
 0.85156,   0.00781250,  -1.61046445
 0.85938,   0.00781250,  -1.41478142
 0.86719,   0.00781250,  -1.23284525
 0.87500,   0.00781250,  -1.06567136
 0.88281,   0.00781250,  -0.91362584
 0.89062,   0.00781250,  -0.77655186
 0.89844,   0.00781250,  -0.65389558
 0.90625,   0.00781250,  -0.54482680
 0.91406,   0.00781250,  -0.44835215
 0.92188,   0.00781250,  -0.36342147
 0.92969,   0.00781250,  -0.28902736
 0.93750,   0.00781250,  -0.22429608
 0.94531,   0.00781250,  -0.16856243
 0.95312,   0.00781250,  -0.12141215
 0.96094,   0.00781250,  -0.08266201
 0.96875,   0.00781250,  -0.05222796
 0.97656,   0.00781250,  -0.02980887
 0.98438,   0.00781250,  -0.01430776
 0.99219,   0.00781250,  -0.00302843
 1.00000,   0.00781250,   0.00863990
 0.00000,   0.01562500,  -0.00332804
 0.00781,   0.01562500,  -0.03580852
 0.01562,   0.01562500,  -0.06104295
 0.02344,   0.01562500,  -0.08550326
 0.03125,   0.01562500,  -0.11207211
 0.03906,   0.01562500,  -0.14145945
 0.04688,   0.01562500,  -0.17322665
 0.05469,   0.01562500,  -0.20640490
 0.06250,   0.01562500,  -0.23983540
 0.07031,   0.01562500,  -0.27235077
 0.07812,   0.01562500,  -0.30287483
 0.08594,   0.01562500,  -0.33048214
 0.09375,   0.01562500,  -0.35443457
 0.10156,   0.01562500,  -0.37419945
 0.10938,   0.01562500,  -0.38944802
 0.11719,   0.01562500,  -0.40003295
 0.12500,   0.01562500,  -0.40594574
 0.13281,   0.01562500,  -0.40725891
 0.14062,   0.01562500,  -0.40406059
 0.14844,   0.01562500,  -0.39639050
 0.15625,   0.01562500,  -0.38418537
 0.16406,   0.01562500,  -0.36723888
 0.17188,   0.01562500,  -0.34517728
 0.17969,   0.01562500,  -0.31744831
 0.18750,   0.01562500,  -0.28331906
 0.19531,   0.01562500,  -0.24187912
 0.20312,   0.01562500,  -0.19204697
 0.21094,   0.01562500,  -0.13258046
 0.21875,   0.01562500,  -0.06209387
 0.22656,   0.01562500,   0.02091598
 0.23438,   0.01562500,   0.11803329
 0.24219,   0.01562500,   0.23087741
 0.25000,   0.01562500,   0.36104957
 0.25781,   0.01562500,   0.51007459
 0.26562,   0.01562500,   0.67933863
 0.27344,   0.01562500,   0.87002256
 0.28125,   0.01562500,   1.08302992
 0.28906,   0.01562500,   1.31890891
 0.29688,   0.01562500,   1.57777017
 0.30469,   0.01562500,   1.85920475
 0.31250,   0.01562500,   2.16220936
 0.32031,   0.01562500,   2.48512731
 0.32812,   0.01562500,   2.82561403
 0.33594,   0.01562500,   3.18063489
 0.34375,   0.01562500,   3.54650111
 0.35156,   0.01562500,   3.91894647
 0.35938,   0.01562500,   4.29324383
 0.36719,   0.01562500,   4.66435615
 0.37500,   0.01562500,   5.02711279
 0.38281,   0.01562500,   5.37639847
 0.39062,   0.01562500,   5.70734050
 0.39844,   0.01562500,   6.01547990
 0.40625,   0.01562500,   6.29691381
 0.41406,   0.01562500,   6.54840032
 0.42188,   0.01562500,   6.76742127
 0.42969,   0.01562500,   6.95220359
 0.43750,   0.01562500,   7.10170376
 0.44531,   0.01562500,   7.21556238
 0.45312,   0.01562500,   7.29403744
 0.46094,   0.01562500,   7.33792429
 0.46875,   0.01562500,   7.34846937
 0.47656,   0.01562500,   7.32728338
 0.48438,   0.01562500,   7.27625758
 0.49219,   0.01562500,   7.19748579
 0.50000,   0.01562500,   7.09319315
 0.50781,   0.01562500,   6.96567217
 0.51562,   0.01562500,   6.81722568
 0.52344,   0.01562500,   6.65011628
 0.53125,   0.01562500,   6.46652170
 0.53906,   0.01562500,   6.26849570
 0.54688,   0.01562500,   6.05793391
 0.55469,   0.01562500,   5.83654494
 0.56250,   0.01562500,   5.60582654
 0.57031,   0.01562500,   5.36704758
 0.57812,   0.01562500,   5.12123629
 0.58594,   0.01562500,   4.86917575
 0.59375,   0.01562500,   4.61140748
 0.60156,   0.01562500,   4.34824423
 0.60938,   0.01562500,   4.07979278
 0.61719,   0.01562500,   3.80598758
 0.62500,   0.01562500,   3.52663562
 0.63281,   0.01562500,   3.24147252
 0.64062,   0.01562500,   2.95022930
 0.64844,   0.01562500,   2.65270834
 0.65625,   0.01562500,   2.34886651
 0.66406,   0.01562500,   2.03890231
 0.67188,   0.01562500,   1.72334277
 0.67969,   0.01562500,   1.40312521
 0.68750,   0.01562500,   1.07966791
 0.69531,   0.01562500,   0.75492314
 0.70312,   0.01562500,   0.43140582
 0.71094,   0.01562500,   0.11219121
 0.71875,   0.01562500,  -0.19912434
 0.72656,   0.01562500,  -0.49850409
 0.73438,   0.01562500,  -0.78159557
 0.74219,   0.01562500,  -1.04389887
 0.75000,   0.01562500,  -1.28097437
 0.75781,   0.01562500,  -1.48868134
 0.76562,   0.01562500,  -1.66343311
 0.77344,   0.01562500,  -1.80244943
 0.78125,   0.01562500,  -1.90398144
 0.78906,   0.01562500,  -1.96748233
 0.79688,   0.01562500,  -1.99369792
 0.80469,   0.01562500,  -1.98465823
 0.81250,   0.01562500,  -1.94356272
 0.82031,   0.01562500,  -1.87456762
 0.82812,   0.01562500,  -1.78249892
 0.83594,   0.01562500,  -1.67252636
 0.84375,   0.01562500,  -1.54983781
 0.85156,   0.01562500,  -1.41934990
 0.85938,   0.01562500,  -1.28548116
 0.86719,   0.01562500,  -1.15200072
 0.87500,   0.01562500,  -1.02195378
 0.88281,   0.01562500,  -0.89765528
 0.89062,   0.01562500,  -0.78073798
 0.89844,   0.01562500,  -0.67223925
 0.90625,   0.01562500,  -0.57271127
 0.91406,   0.01562500,  -0.48234098
 0.92188,   0.01562500,  -0.40106773
 0.92969,   0.01562500,  -0.32868775
 0.93750,   0.01562500,  -0.26493455
 0.94531,   0.01562500,  -0.20952334
 0.95312,   0.01562500,  -0.16214452
 0.96094,   0.01562500,  -0.12238710
 0.96875,   0.01562500,  -0.08956842
 0.97656,   0.01562500,  -0.06244786
 0.98438,   0.01562500,  -0.03882397
 0.99219,   0.01562500,  -0.01508555
 1.00000,   0.01562500,   0.01409104
 0.00000,   0.02343750,  -0.03115167
 0.00781,   0.02343750,  -0.06371847
 0.01562,   0.02343750,  -0.08668623
 0.02344,   0.02343750,  -0.10467837
 0.03125,   0.02343750,  -0.12047759
 0.03906,   0.02343750,  -0.13556912
 0.04688,   0.02343750,  -0.15065409
 0.05469,   0.02343750,  -0.16598701
 0.06250,   0.02343750,  -0.18155349
 0.07031,   0.02343750,  -0.19714880
 0.07812,   0.02343750,  -0.21241226
 0.08594,   0.02343750,  -0.22685136
 0.09375,   0.02343750,  -0.23987059
 0.10156,   0.02343750,  -0.25080624
 0.10938,   0.02343750,  -0.25896155
 0.11719,   0.02343750,  -0.26363521
 0.12500,   0.02343750,  -0.26413801
 0.13281,   0.02343750,  -0.25979689
 0.14062,   0.02343750,  -0.24994933
 0.14844,   0.02343750,  -0.23393336
 0.15625,   0.02343750,  -0.21107776
 0.16406,   0.02343750,  -0.18069418
 0.17188,   0.02343750,  -0.14206894
 0.17969,   0.02343750,  -0.09444991
 0.18750,   0.02343750,  -0.03702439
 0.19531,   0.02343750,   0.03111175
 0.20312,   0.02343750,   0.11098749
 0.21094,   0.02343750,   0.20378119
 0.21875,   0.02343750,   0.31082326
 0.22656,   0.02343750,   0.43356733
 0.23438,   0.02343750,   0.57352704
 0.24219,   0.02343750,   0.73218334
 0.25000,   0.02343750,   0.91087261
 0.25781,   0.02343750,   1.11066689
 0.26562,   0.02343750,   1.33225512
 0.27344,   0.02343750,   1.57583024
 0.28125,   0.02343750,   1.84098395
 0.28906,   0.02343750,   2.12661192
 0.29688,   0.02343750,   2.43083519
 0.30469,   0.02343750,   2.75094837
 0.31250,   0.02343750,   3.08340803
 0.32031,   0.02343750,   3.42387505
 0.32812,   0.02343750,   3.76732069
 0.33594,   0.02343750,   4.10819945
 0.34375,   0.02343750,   4.44068254
 0.35156,   0.02343750,   4.75893574
 0.35938,   0.02343750,   5.05741692
 0.36719,   0.02343750,   5.33116253
 0.37500,   0.02343750,   5.57603239
 0.38281,   0.02343750,   5.78888725
 0.39062,   0.02343750,   5.96768436
 0.39844,   0.02343750,   6.11148906
 0.40625,   0.02343750,   6.22041181
 0.41406,   0.02343750,   6.29548844
 0.42188,   0.02343750,   6.33852426
 0.42969,   0.02343750,   6.35192229
 0.43750,   0.02343750,   6.33851180
 0.44531,   0.02343750,   6.30138936
 0.45312,   0.02343750,   6.24377911
 0.46094,   0.02343750,   6.16891579
 0.46875,   0.02343750,   6.07995056
 0.47656,   0.02343750,   5.97987817
 0.48438,   0.02343750,   5.87148261
 0.49219,   0.02343750,   5.75729830
 0.50000,   0.02343750,   5.63958367
 0.50781,   0.02343750,   5.52030436
 0.51562,   0.02343750,   5.40112363
 0.52344,   0.02343750,   5.28339822
 0.53125,   0.02343750,   5.16817805
 0.53906,   0.02343750,   5.05620890
 0.54688,   0.02343750,   4.94793731
 0.55469,   0.02343750,   4.84351762
 0.56250,   0.02343750,   4.74282076
 0.57031,   0.02343750,   4.64544527
 0.57812,   0.02343750,   4.55073066
 0.58594,   0.02343750,   4.45777369
 0.59375,   0.02343750,   4.36544803
 0.60156,   0.02343750,   4.27242792
 0.60938,   0.02343750,   4.17721638
 0.61719,   0.02343750,   4.07817865
 0.62500,   0.02343750,   3.97358112
 0.63281,   0.02343750,   3.86163617
 0.64062,   0.02343750,   3.74055304
 0.64844,   0.02343750,   3.60859439
 0.65625,   0.02343750,   3.46413838
 0.66406,   0.02343750,   3.30574512
 0.67188,   0.02343750,   3.13222680
 0.67969,   0.02343750,   2.94271982
 0.68750,   0.02343750,   2.73675739
 0.69531,   0.02343750,   2.51434058
 0.70312,   0.02343750,   2.27600527
 0.71094,   0.02343750,   2.02288192
 0.71875,   0.02343750,   1.75674425
 0.72656,   0.02343750,   1.48004152
 0.73438,   0.02343750,   1.19590814
 0.74219,   0.02343750,   0.90814286
 0.75000,   0.02343750,   0.62114882
 0.75781,   0.02343750,   0.33982611
 0.76562,   0.02343750,   0.06941000
 0.77344,   0.02343750,  -0.18474765
 0.78125,   0.02343750,  -0.41744946
 0.78906,   0.02343750,  -0.62396163
 0.79688,   0.02343750,  -0.80033540
 0.80469,   0.02343750,  -0.94370466
 0.81250,   0.02343750,  -1.05251794
 0.82031,   0.02343750,  -1.12666541
 0.82812,   0.02343750,  -1.16747436
 0.83594,   0.02343750,  -1.17756780
 0.84375,   0.02343750,  -1.16060489
 0.85156,   0.02343750,  -1.12094307
 0.85938,   0.02343750,  -1.06327208
 0.86719,   0.02343750,  -0.99226977
 0.87500,   0.02343750,  -0.91231838
 0.88281,   0.02343750,  -0.82730391
 0.89062,   0.02343750,  -0.74050498
 0.89844,   0.02343750,  -0.65456340
 0.90625,   0.02343750,  -0.57152008
 0.91406,   0.02343750,  -0.49289384
 0.92188,   0.02343750,  -0.41977947
 0.92969,   0.02343750,  -0.35294127
 0.93750,   0.02343750,  -0.29288125
 0.94531,   0.02343750,  -0.23986431
 0.95312,   0.02343750,  -0.19388683
 0.96094,   0.02343750,  -0.15457894
 0.96875,   0.02343750,  -0.12103503
 0.97656,   0.02343750,  -0.09157521
 0.98438,   0.02343750,  -0.06345529
 0.99219,   0.02343750,  -0.03256287
 1.00000,   0.02343750,   0.00687057
 0.00000,   0.03125000,  -0.07527254
 0.00781,   0.03125000,  -0.10103456
 0.01562,   0.03125000,  -0.11697367
 0.02344,   0.03125000,  -0.12588123
 0.03125,   0.03125000,  -0.13001086
 0.03906,   0.03125000,  -0.13111469
 0.04688,   0.03125000,  -0.13057521
 0.05469,   0.03125000,  -0.12948744
 0.06250,   0.03125000,  -0.12867210
 0.07031,   0.03125000,  -0.12864981
 0.07812,   0.03125000,  -0.12961132
 0.08594,   0.03125000,  -0.13140629
 0.09375,   0.03125000,  -0.13355856
 0.10156,   0.03125000,  -0.13530510
 0.10938,   0.03125000,  -0.13564987
 0.11719,   0.03125000,  -0.13342299
 0.12500,   0.03125000,  -0.12733782
 0.13281,   0.03125000,  -0.11604249
 0.14062,   0.03125000,  -0.09816597
 0.14844,   0.03125000,  -0.07236046
 0.15625,   0.03125000,  -0.03734037
 0.16406,   0.03125000,   0.00808591
 0.17188,   0.03125000,   0.06499907
 0.17969,   0.03125000,   0.13437582
 0.18750,   0.03125000,   0.21712414
 0.19531,   0.03125000,   0.31414220
 0.20312,   0.03125000,   0.42638455
 0.21094,   0.03125000,   0.55491134
 0.21875,   0.03125000,   0.70089581
 0.22656,   0.03125000,   0.86557317
 0.23438,   0.03125000,   1.05012899
 0.24219,   0.03125000,   1.25553938
 0.25000,   0.03125000,   1.48238549
 0.25781,   0.03125000,   1.73066643
 0.26562,   0.03125000,   1.99963057
 0.27344,   0.03125000,   2.28763827
 0.28125,   0.03125000,   2.59206560
 0.28906,   0.03125000,   2.90925952
 0.29688,   0.03125000,   3.23455866
 0.30469,   0.03125000,   3.56239627
 0.31250,   0.03125000,   3.88649856
 0.32031,   0.03125000,   4.20018033
 0.32812,   0.03125000,   4.49672250
 0.33594,   0.03125000,   4.76979663
 0.34375,   0.03125000,   5.01388522
 0.35156,   0.03125000,   5.22464123
 0.35938,   0.03125000,   5.39913748
 0.36719,   0.03125000,   5.53597712
 0.37500,   0.03125000,   5.63526226
 0.38281,   0.03125000,   5.69844241
 0.39062,   0.03125000,   5.72807887
 0.39844,   0.03125000,   5.72756661
 0.40625,   0.03125000,   5.70084996
 0.41406,   0.03125000,   5.65215990
 0.42188,   0.03125000,   5.58578964
 0.42969,   0.03125000,   5.50591605
 0.43750,   0.03125000,   5.41646732
 0.44531,   0.03125000,   5.32103289
 0.45312,   0.03125000,   5.22280899
 0.46094,   0.03125000,   5.12457280
 0.46875,   0.03125000,   5.02867792
 0.47656,   0.03125000,   4.93706509
 0.48438,   0.03125000,   4.85128286
 0.49219,   0.03125000,   4.77251397
 0.50000,   0.03125000,   4.70160442
 0.50781,   0.03125000,   4.63909287
 0.51562,   0.03125000,   4.58523867
 0.52344,   0.03125000,   4.54004770
 0.53125,   0.03125000,   4.50329536
 0.53906,   0.03125000,   4.47454640
 0.54688,   0.03125000,   4.45317185
 0.55469,   0.03125000,   4.43836317
 0.56250,   0.03125000,   4.42914417
 0.57031,   0.03125000,   4.42438133
 0.57812,   0.03125000,   4.42279334
 0.58594,   0.03125000,   4.42296084
 0.59375,   0.03125000,   4.42333721
 0.60156,   0.03125000,   4.42226177
 0.60938,   0.03125000,   4.41797615
 0.61719,   0.03125000,   4.40864501
 0.62500,   0.03125000,   4.39238153
 0.63281,   0.03125000,   4.36727806
 0.64062,   0.03125000,   4.33144173
 0.64844,   0.03125000,   4.28303412
 0.65625,   0.03125000,   4.22031378
 0.66406,   0.03125000,   4.14167991
 0.67188,   0.03125000,   4.04571536
 0.67969,   0.03125000,   3.93122742
 0.68750,   0.03125000,   3.79728580
 0.69531,   0.03125000,   3.64325793
 0.70312,   0.03125000,   3.46884334
 0.71094,   0.03125000,   3.27410974
 0.71875,   0.03125000,   3.05953412
 0.72656,   0.03125000,   2.82605128
 0.73438,   0.03125000,   2.57511070
 0.74219,   0.03125000,   2.30873874
 0.75000,   0.03125000,   2.02959912
 0.75781,   0.03125000,   1.74103951
 0.76562,   0.03125000,   1.44710750
 0.77344,   0.03125000,   1.15251680
 0.78125,   0.03125000,   0.86254497
 0.78906,   0.03125000,   0.58284884
 0.79688,   0.03125000,   0.31919443
 0.80469,   0.03125000,   0.07711354
 0.81250,   0.03125000,  -0.13848226
 0.82031,   0.03125000,  -0.32368250
 0.82812,   0.03125000,  -0.47589593
 0.83594,   0.03125000,  -0.59405071
 0.84375,   0.03125000,  -0.67863928
 0.85156,   0.03125000,  -0.73159851
 0.85938,   0.03125000,  -0.75604813
 0.86719,   0.03125000,  -0.75593593
 0.87500,   0.03125000,  -0.73565077
 0.88281,   0.03125000,  -0.69966177
 0.89062,   0.03125000,  -0.65222747
 0.89844,   0.03125000,  -0.59719808
 0.90625,   0.03125000,  -0.53791267
 0.91406,   0.03125000,  -0.47717574
 0.92188,   0.03125000,  -0.41728586
 0.92969,   0.03125000,  -0.36008415
 0.93750,   0.03125000,  -0.30699153
 0.94531,   0.03125000,  -0.25901025
 0.95312,   0.03125000,  -0.21667445
 0.96094,   0.03125000,  -0.17994484
 0.96875,   0.03125000,  -0.14805219
 0.97656,   0.03125000,  -0.11930245
 0.98438,   0.03125000,  -0.09086320
 0.99219,   0.03125000,  -0.05855259
 1.00000,   0.03125000,  -0.01663947
 0.00000,   0.03906250,  -0.13229472
 0.00781,   0.03906250,  -0.14753807
 0.01562,   0.03906250,  -0.15322819
 0.02344,   0.03906250,  -0.15077431
 0.03125,   0.03906250,  -0.14192594
 0.03906,   0.03906250,  -0.12855361
 0.04688,   0.03906250,  -0.11252074
 0.05469,   0.03906250,  -0.09555746
 0.06250,   0.03906250,  -0.07912556
 0.07031,   0.03906250,  -0.06429648
 0.07812,   0.03906250,  -0.05166518
 0.08594,   0.03906250,  -0.04131057
 0.09375,   0.03906250,  -0.03280097
 0.10156,   0.03906250,  -0.02523554
 0.10938,   0.03906250,  -0.01730979
 0.11719,   0.03906250,  -0.00739487
 0.12500,   0.03906250,   0.00637634
 0.13281,   0.03906250,   0.02601939
 0.14062,   0.03906250,   0.05360495
 0.14844,   0.03906250,   0.09116307
 0.15625,   0.03906250,   0.14059002
 0.16406,   0.03906250,   0.20356895
 0.17188,   0.03906250,   0.28152070
 0.17969,   0.03906250,   0.37559970
 0.18750,   0.03906250,   0.48673990
 0.19531,   0.03906250,   0.61573864
 0.20312,   0.03906250,   0.76334805
 0.21094,   0.03906250,   0.93033339
 0.21875,   0.03906250,   1.11746081
 0.22656,   0.03906250,   1.32539466
 0.23438,   0.03906250,   1.55450972
 0.24219,   0.03906250,   1.80464739
 0.25000,   0.03906250,   2.07485861
 0.25781,   0.03906250,   2.36317703
 0.26562,   0.03906250,   2.66645786
 0.27344,   0.03906250,   2.98030798
 0.28125,   0.03906250,   3.29912649
