x,y,vorticity
 0.05469,   0.00781250,  -0.12151522
 0.06250,   0.00781250,  -0.14372516
 0.07031,   0.00781250,  -0.16413769
 0.07812,   0.00781250,  -0.18203381
 0.08594,   0.00781250,  -0.19687874
 0.09375,   0.00781250,  -0.20829708
 0.10156,   0.00781250,  -0.21604589
 0.10938,   0.00781250,  -0.21998768
 0.11719,   0.00781250,  -0.22006447
 0.12500,   0.00781250,  -0.21627342
 0.13281,   0.00781250,  -0.20864479
 0.14062,   0.00781250,  -0.19722260
 0.14844,   0.00781250,  -0.18204833
 0.15625,   0.00781250,  -0.16314798
 0.16406,   0.00781250,  -0.14052257
 0.17188,   0.00781250,  -0.11414203
 0.17969,   0.00781250,  -0.08394233
 0.18750,   0.00781250,  -0.04982556
 0.19531,   0.00781250,  -0.01166248
 0.20312,   0.00781250,   0.03070281
 0.21094,   0.00781250,   0.07744674
 0.21875,   0.00781250,   0.12875902
 0.22656,   0.00781250,   0.18483480
 0.23438,   0.00781250,   0.24586668
 0.24219,   0.00781250,   0.31203662
 0.25000,   0.00781250,   0.38350833
 0.25781,   0.00781250,   0.46041981
 0.26562,   0.00781250,   0.54287655
 0.27344,   0.00781250,   0.63094505
 0.28125,   0.00781250,   0.72464683
 0.28906,   0.00781250,   0.82395293
 0.29688,   0.00781250,   0.92877879
 0.30469,   0.00781250,   1.03897967
 0.31250,   0.00781250,   1.15434662
 0.32031,   0.00781250,   1.27460296
 0.32812,   0.00781250,   1.39940158
 0.33594,   0.00781250,   1.52832292
 0.34375,   0.00781250,   1.66087399
 0.35156,   0.00781250,   1.79648817
 0.35938,   0.00781250,   1.93452629
 0.36719,   0.00781250,   2.07427863
 0.37500,   0.00781250,   2.21496822
 0.38281,   0.00781250,   2.35575517
 0.39062,   0.00781250,   2.49574221
 0.39844,   0.00781250,   2.63398127
 0.40625,   0.00781250,   2.76948116
 0.41406,   0.00781250,   2.90121611
 0.42188,   0.00781250,   3.02813520
 0.42969,   0.00781250,   3.14917255
 0.43750,   0.00781250,   3.26325804
 0.44531,   0.00781250,   3.36932864
 0.45312,   0.00781250,   3.46633997
 0.46094,   0.00781250,   3.55327821
 0.46875,   0.00781250,   3.62917199
 0.47656,   0.00781250,   3.69310438
 0.48438,   0.00781250,   3.74422461
 0.49219,   0.00781250,   3.78175959
 0.50000,   0.00781250,   3.80502500
 0.50781,   0.00781250,   3.81343585
 0.51562,   0.00781250,   3.80651645
 0.52344,   0.00781250,   3.78390955
 0.53125,   0.00781250,   3.74538460
 0.53906,   0.00781250,   3.69084501
 0.54688,   0.00781250,   3.62033423
 0.55469,   0.00781250,   3.53404052
 0.56250,   0.00781250,   3.43230033
 0.57031,   0.00781250,   3.31560004
 0.57812,   0.00781250,   3.18457605
 0.58594,   0.00781250,   3.04001304
 0.59375,   0.00781250,   2.88284025
 0.60156,   0.00781250,   2.71412573
 0.60938,   0.00781250,   2.53506852
 0.61719,   0.00781250,   2.34698860
 0.62500,   0.00781250,   2.15131473
 0.63281,   0.00781250,   1.94957008
 0.64062,   0.00781250,   1.74335585
 0.64844,   0.00781250,   1.53433297
 0.65625,   0.00781250,   1.32420192
 0.66406,   0.00781250,   1.11468121
 0.67188,   0.00781250,   0.90748452
 0.67969,   0.00781250,   0.70429715
 0.68750,   0.00781250,   0.50675194
 0.69531,   0.00781250,   0.31640545
 0.70312,   0.00781250,   0.13471462
 0.71094,   0.00781250,  -0.03698519
 0.71875,   0.00781250,  -0.19750052
 0.72656,   0.00781250,  -0.34579762
 0.73438,   0.00781250,  -0.48101742
 0.74219,   0.00781250,  -0.60248705
 0.75000,   0.00781250,  -0.70972751
 0.75781,   0.00781250,  -0.80245718
 0.76562,   0.00781250,  -0.88059106
 0.77344,   0.00781250,  -0.94423560
 0.78125,   0.00781250,  -0.99367935
 0.78906,   0.00781250,  -1.02937958
 0.79688,   0.00781250,  -1.05194547
 0.80469,   0.00781250,  -1.06211826
 0.81250,   0.00781250,  -1.06074918
 0.82031,   0.00781250,  -1.04877579
 0.82812,   0.00781250,  -1.02719771
 0.83594,   0.00781250,  -0.99705237
 0.84375,   0.00781250,  -0.95939191
 0.85156,   0.00781250,  -0.91526175
 0.85938,   0.00781250,  -0.86568197
 0.86719,   0.00781250,  -0.81163208
 0.87500,   0.00781250,  -0.75404004
 0.88281,   0.00781250,  -0.69377630
 0.89062,   0.00781250,  -0.63165358
 0.89844,   0.00781250,  -0.56843298
 0.90625,   0.00781250,  -0.50483696
 0.91406,   0.00781250,  -0.44156938
 0.92188,   0.00781250,  -0.37934223
 0.92969,   0.00781250,  -0.31890785
