x,y,u,v,p,speed
 0.00391,   0.00390625,  -0.00001118,   0.00001118,   0.04627917,   0.00001581
 0.01172,   0.00390625,  -0.00000332,  -0.00001905,   0.04628568,   0.00001934
 0.01953,   0.00390625,   0.00007554,  -0.00005981,   0.04629573,   0.00009635
 0.02734,   0.00390625,   0.00023207,  -0.00009672,   0.04630505,   0.00025142
 0.03516,   0.00390625,   0.00045381,  -0.00012502,   0.04631053,   0.00047072
 0.04297,   0.00390625,   0.00072211,  -0.00014328,   0.04631011,   0.00073619
 0.05078,   0.00390625,   0.00101689,  -0.00015149,   0.04630258,   0.00102811
 0.05859,   0.00390625,   0.00131888,  -0.00015050,   0.04628751,   0.00132744
 0.06641,   0.00390625,   0.00161114,  -0.00014176,   0.04626511,   0.00161736
 0.07422,   0.00390625,   0.00188003,  -0.00012714,   0.04623604,   0.00188433
 0.08203,   0.00390625,   0.00211591,  -0.00010874,   0.04620132,   0.00211870
 0.08984,   0.00390625,   0.00231331,  -0.00008866,   0.04616212,   0.00231501
 0.09766,   0.00390625,   0.00247080,  -0.00006882,   0.04611962,   0.00247176
 0.10547,   0.00390625,   0.00259040,  -0.00005078,   0.04607487,   0.00259090
 0.11328,   0.00390625,   0.00267687,  -0.00003569,   0.04602866,   0.00267711
 0.12109,   0.00390625,   0.00273680,  -0.00002424,   0.04598151,   0.00273691
 0.12891,   0.00390625,   0.00277768,  -0.00001664,   0.04593361,   0.00277773
 0.13672,   0.00390625,   0.00280701,  -0.00001270,   0.04588482,   0.00280704
 0.14453,   0.00390625,   0.00283159,  -0.00001188,   0.04583471,   0.00283162
 0.15234,   0.00390625,   0.00285684,  -0.00001336,   0.04578258,   0.00285687
 0.16016,   0.00390625,   0.00288637,  -0.00001616,   0.04572755,   0.00288641
 0.16797,   0.00390625,   0.00292177,  -0.00001923,   0.04566860,   0.00292183
 0.17578,   0.00390625,   0.00296257,  -0.00002157,   0.04560463,   0.00296264
 0.18359,   0.00390625,   0.00300643,  -0.00002230,   0.04553454,   0.00300651
 0.19141,   0.00390625,   0.00304948,  -0.00002076,   0.04545726,   0.00304955
 0.19922,   0.00390625,   0.00308676,  -0.00001652,   0.04537178,   0.00308681
 0.20703,   0.00390625,   0.00311266,  -0.00000938,   0.04527715,   0.00311268
 0.21484,   0.00390625,   0.00312131,   0.00000073,   0.04517247,   0.00312131
 0.22266,   0.00390625,   0.00310680,   0.00001378,   0.04505688,   0.00310683
 0.23047,   0.00390625,   0.00306328,   0.00002974,   0.04492950,   0.00306342
 0.23828,   0.00390625,   0.00298491,   0.00004863,   0.04478947,   0.00298531
 0.24609,   0.00390625,   0.00286573,   0.00007056,   0.04463588,   0.00286660
 0.25391,   0.00390625,   0.00269945,   0.00009572,   0.04446781,   0.00270115
 0.26172,   0.00390625,   0.00247937,   0.00012435,   0.04428436,   0.00248249
 0.26953,   0.00390625,   0.00219831,   0.00015671,   0.04408466,   0.00220389
 0.27734,   0.00390625,   0.00184858,   0.00019301,   0.04386794,   0.00185863
 0.28516,   0.00390625,   0.00142215,   0.00023342,   0.04363356,   0.00144118
 0.29297,   0.00390625,   0.00091074,   0.00027799,   0.04338110,   0.00095222
 0.30078,   0.00390625,   0.00030606,   0.00032668,   0.04311038,   0.00044766
 0.30859,   0.00390625,  -0.00039995,   0.00037933,   0.04282155,   0.00055123
 0.31641,   0.00390625,  -0.00121490,   0.00043562,   0.04251515,   0.00129064
 0.32422,   0.00390625,  -0.00214562,   0.00049510,   0.04219218,   0.00220200
 0.33203,   0.00390625,  -0.00319789,   0.00055717,   0.04185417,   0.00324606
 0.33984,   0.00390625,  -0.00437612,   0.00062106,   0.04150321,   0.00441997
 0.34766,   0.00390625,  -0.00568305,   0.00068587,   0.04114202,   0.00572428
 0.35547,   0.00390625,  -0.00711945,   0.00075054,   0.04077401,   0.00715891
 0.36328,   0.00390625,  -0.00868390,   0.00081391,   0.04040324,   0.00872196
 0.37109,   0.00390625,  -0.01037252,   0.00087471,   0.04003445,   0.01040934
 0.37891,   0.00390625,  -0.01217884,   0.00093160,   0.03967305,   0.01221442
 0.38672,   0.00390625,  -0.01409366,   0.00098322,   0.03932500,   0.01412792
 0.39453,   0.00390625,  -0.01610508,   0.00102819,   0.03899683,   0.01613786
 0.40234,   0.00390625,  -0.01819843,   0.00106516,   0.03869543,   0.01822957
 0.41016,   0.00390625,  -0.02035644,   0.00109285,   0.03842799,   0.02038576
 0.41797,   0.00390625,  -0.02255935,   0.00111005,   0.03820185,   0.02258664
 0.42578,   0.00390625,  -0.02478508,   0.00111568,   0.03802427,   0.02481018
 0.43359,   0.00390625,  -0.02700952,   0.00110876,   0.03790231,   0.02703227
 0.44141,   0.00390625,  -0.02920675,   0.00108847,   0.03784263,   0.02922703
 0.44922,   0.00390625,  -0.03134934,   0.00105412,   0.03785124,   0.03136706
 0.45703,   0.00390625,  -0.03340867,   0.00100520,   0.03793336,   0.03342379
 0.46484,   0.00390625,  -0.03535522,   0.00094135,   0.03809319,   0.03536775
 0.47266,   0.00390625,  -0.03715895,   0.00086238,   0.03833373,   0.03716896
 0.48047,   0.00390625,  -0.03878963,   0.00076829,   0.03865658,   0.03879724
 0.48828,   0.00390625,  -0.04021721,   0.00065929,   0.03906181,   0.04022261
 0.49609,   0.00390625,  -0.04141226,   0.00053576,   0.03954775,   0.04141572
 0.50391,   0.00390625,  -0.04234638,   0.00039836,   0.04011095,   0.04234826
 0.51172,   0.00390625,  -0.04299272,   0.00024797,   0.04074598,   0.04299343
 0.51953,   0.00390625,  -0.04332646,   0.00008577,   0.04144546,   0.04332654
 0.52734,   0.00390625,  -0.04332544,  -0.00008679,   0.04219999,   0.04332553
 0.53516,   0.00390625,  -0.04297075,  -0.00026790,   0.04299820,   0.04297159
 0.54297,   0.00390625,  -0.04224742,  -0.00045543,   0.04382680,   0.04224987
 0.55078,   0.00390625,  -0.04114507,  -0.00064691,   0.04467078,   0.04115016
 0.55859,   0.00390625,  -0.03965869,  -0.00083948,   0.04551363,   0.03966757
 0.56641,   0.00390625,  -0.03778923,  -0.00102998,   0.04633760,   0.03780326
 0.57422,   0.00390625,  -0.03554432,  -0.00121493,   0.04712413,   0.03556508
 0.58203,   0.00390625,  -0.03293878,  -0.00139061,   0.04785432,   0.03296812
 0.58984,   0.00390625,  -0.02999507,  -0.00155310,   0.04850947,   0.03003526
 0.59766,   0.00390625,  -0.02674352,  -0.00169845,   0.04907168,   0.02679740
 0.60547,   0.00390625,  -0.02322234,  -0.00182273,   0.04952451,   0.02329376
 0.61328,   0.00390625,  -0.01947739,  -0.00192222,   0.04985366,   0.01957201
 0.62109,   0.00390625,  -0.01556160,  -0.00199356,   0.05004762,   0.01568878
 0.62891,   0.00390625,  -0.01153409,  -0.00203395,   0.05009823,   0.01171206
 0.63672,   0.00390625,  -0.00745890,  -0.00204125,   0.05000121,   0.00773317
 0.64453,   0.00390625,  -0.00340339,  -0.00201425,   0.04975648,   0.00395478
 0.65234,   0.00390625,   0.00056357,  -0.00195271,   0.04936831,   0.00203241
 0.66016,   0.00390625,   0.00437380,  -0.00185752,   0.04884527,   0.00475190
 0.66797,   0.00390625,   0.00796200,  -0.00173068,   0.04819997,   0.00814793
 0.67578,   0.00390625,   0.01126807,  -0.00157538,   0.04744857,   0.01137766
 0.68359,   0.00390625,   0.01423926,  -0.00139581,   0.04661006,   0.01430751
 0.69141,   0.00390625,   0.01683217,  -0.00119709,   0.04570546,   0.01687468
 0.69922,   0.00390625,   0.01901424,  -0.00098499,   0.04475689,   0.01903973
 0.70703,   0.00390625,   0.02076493,  -0.00076571,   0.04378656,   0.02077904
 0.71484,   0.00390625,   0.02207620,  -0.00054557,   0.04281590,   0.02208294
 0.72266,   0.00390625,   0.02295247,  -0.00033070,   0.04186469,   0.02295485
 0.73047,   0.00390625,   0.02340993,  -0.00012676,   0.04095035,   0.02341027
 0.73828,   0.00390625,   0.02347537,   0.00006132,   0.04008748,   0.02347545
 0.74609,   0.00390625,   0.02318450,   0.00022955,   0.03928749,   0.02318564
 0.75391,   0.00390625,   0.02257998,   0.00037497,   0.03855852,   0.02258310
 0.76172,   0.00390625,   0.02170924,   0.00049577,   0.03790548,   0.02171490
 0.76953,   0.00390625,   0.02062224,   0.00059122,   0.03733030,   0.02063072
 0.77734,   0.00390625,   0.01936939,   0.00066163,   0.03683224,   0.01938069
 0.78516,   0.00390625,   0.01799956,   0.00070820,   0.03640838,   0.01801349
 0.79297,   0.00390625,   0.01655847,   0.00073289,   0.03605403,   0.01657468
 0.80078,   0.00390625,   0.01508740,   0.00073819,   0.03576329,   0.01510545
 0.80859,   0.00390625,   0.01362225,   0.00072697,   0.03552946,   0.01364163
 0.81641,   0.00390625,   0.01219300,   0.00070227,   0.03534549,   0.01221321
 0.82422,   0.00390625,   0.01082359,   0.00066714,   0.03520433,   0.01084413
 0.83203,   0.00390625,   0.00953196,   0.00062449,   0.03509921,   0.00955239
 0.83984,   0.00390625,   0.00833053,   0.00057695,   0.03502384,   0.00835048
 0.84766,   0.00390625,   0.00722674,   0.00052684,   0.03497255,   0.00724592
 0.85547,   0.00390625,   0.00622380,   0.00047610,   0.03494034,   0.00624198
 0.86328,   0.00390625,   0.00532140,   0.00042629,   0.03492293,   0.00533845
 0.87109,   0.00390625,   0.00451652,   0.00037859,   0.03491673,   0.00453236
 0.87891,   0.00390625,   0.00380409,   0.00033384,   0.03491876,   0.00381871
 0.88672,   0.00390625,   0.00317763,   0.00029262,   0.03492664,   0.00319107
 0.89453,   0.00390625,   0.00262977,   0.00025524,   0.03493847,   0.00264212
 0.90234,   0.00390625,   0.00215268,   0.00022184,   0.03495280,   0.00216408
 0.91016,   0.00390625,   0.00173845,   0.00019239,   0.03496853,   0.00174906
 0.91797,   0.00390625,   0.00137939,   0.00016667,   0.03498490,   0.00138943
 0.92578,   0.00390625,   0.00106841,   0.00014431,   0.03500140,   0.00107811
 0.93359,   0.00390625,   0.00079939,   0.00012471,   0.03501775,   0.00080906
 0.94141,   0.00390625,   0.00056766,   0.00010702,   0.03503383,   0.00057766
 0.94922,   0.00390625,   0.00037047,   0.00009017,   0.03504962,   0.00038128
 0.95703,   0.00390625,   0.00020743,   0.00007287,   0.03506511,   0.00021985
 0.96484,   0.00390625,   0.00008069,   0.00005386,   0.03508016,   0.00009702
 0.97266,   0.00390625,  -0.00000555,   0.00003238,   0.03509432,   0.00003285
 0.98047,   0.00390625,  -0.00004711,   0.00000919,   0.03510667,   0.00004800
 0.98828,   0.00390625,  -0.00004502,  -0.00001127,   0.03511564,   0.00004641
 0.99609,   0.00390625,  -0.00001687,  -0.00001687,   0.03511929,   0.00002386
 0.00391,   0.01171875,   0.00001768,   0.00000468,   0.04627265,   0.00001829
 0.01172,   0.01171875,   0.00012603,  -0.00012877,   0.04627910,   0.00018018
 0.01953,   0.01171875,   0.00039087,  -0.00029378,   0.04628685,   0.00048897
 0.02734,   0.01171875,   0.00081593,  -0.00044434,   0.04629332,   0.00092908
 0.03516,   0.01171875,   0.00137823,  -0.00056145,   0.04629627,   0.00148820
 0.04297,   0.01171875,   0.00204101,  -0.00063794,   0.04629405,   0.00213839
 0.05078,   0.01171875,   0.00276215,  -0.00067274,   0.04628559,   0.00284290
 0.05859,   0.01171875,   0.00349962,  -0.00066872,   0.04627046,   0.00356294
 0.06641,   0.01171875,   0.00421539,  -0.00063156,   0.04624876,   0.00426243
 0.07422,   0.01171875,   0.00487806,  -0.00056889,   0.04622103,   0.00491112
 0.08203,   0.01171875,   0.00546455,  -0.00048935,   0.04618811,   0.00548642
 0.08984,   0.01171875,   0.00596076,  -0.00040166,   0.04615099,   0.00597427
 0.09766,   0.01171875,   0.00636131,  -0.00031386,   0.04611066,   0.00636905
 0.10547,   0.01171875,   0.00666859,  -0.00023263,   0.04606802,   0.00667264
 0.11328,   0.01171875,   0.00689120,  -0.00016294,   0.04602375,   0.00689313
 0.12109,   0.01171875,   0.00704209,  -0.00010781,   0.04597829,   0.00704291
 0.12891,   0.01171875,   0.00713649,  -0.00006834,   0.04593178,   0.00713682
 0.13672,   0.01171875,   0.00718995,  -0.00004380,   0.04588409,   0.00719008
 0.14453,   0.01171875,   0.00721652,  -0.00003193,   0.04583482,   0.00721659
 0.15234,   0.01171875,   0.00722723,  -0.00002927,   0.04578336,   0.00722729
 0.16016,   0.01171875,   0.00722902,  -0.00003158,   0.04572891,   0.00722909
 0.16797,   0.01171875,   0.00722410,  -0.00003430,   0.04567055,   0.00722418
 0.17578,   0.01171875,   0.00720983,  -0.00003303,   0.04560730,   0.00720990
 0.18359,   0.01171875,   0.00717905,  -0.00002391,   0.04553815,   0.00717909
 0.19141,   0.01171875,   0.00712078,  -0.00000393,   0.04546212,   0.00712078
 0.19922,   0.01171875,   0.00702116,   0.00002899,   0.04537824,   0.00702122
 0.20703,   0.01171875,   0.00686438,   0.00007599,   0.04528563,   0.00686480
 0.21484,   0.01171875,   0.00663352,   0.00013757,   0.04518341,   0.00663495
 0.22266,   0.01171875,   0.00631115,   0.00021383,   0.04507073,   0.00631477
 0.23047,   0.01171875,   0.00587955,   0.00030481,   0.04494675,   0.00588745
 0.23828,   0.01171875,   0.00532077,   0.00041070,   0.04481060,   0.00533660
 0.24609,   0.01171875,   0.00461646,   0.00053198,   0.04466137,   0.00464701
 0.25391,   0.01171875,   0.00374772,   0.00066932,   0.04449816,   0.00380702
 0.26172,   0.01171875,   0.00269500,   0.00082355,   0.04432005,   0.00281802
 0.26953,   0.01171875,   0.00143819,   0.00099539,   0.04412617,   0.00174906
 0.27734,   0.01171875,  -0.00004309,   0.00118534,   0.04391572,   0.00118612
 0.28516,   0.01171875,  -0.00176904,   0.00139349,   0.04368803,   0.00225196
 0.29297,   0.01171875,  -0.00375910,   0.00161939,   0.04344260,   0.00409307
 0.30078,   0.01171875,  -0.00603115,   0.00186201,   0.04317919,   0.00631204
 0.30859,   0.01171875,  -0.00860077,   0.00211964,   0.04289784,   0.00885811
 0.31641,   0.01171875,  -0.01148038,   0.00238987,   0.04259896,   0.01172649
 0.32422,   0.01171875,  -0.01467836,   0.00266955,   0.04228343,   0.01491914
 0.33203,   0.01171875,  -0.01819824,   0.00295487,   0.04195258,   0.01843657
 0.33984,   0.01171875,  -0.02203795,   0.00324130,   0.04160836,   0.02227503
 0.34766,   0.01171875,  -0.02618914,   0.00352375,   0.04125331,   0.02642514
 0.35547,   0.01171875,  -0.03063676,   0.00379668,   0.04089065,   0.03087111
 0.36328,   0.01171875,  -0.03535870,   0.00405417,   0.04052426,   0.03559036
 0.37109,   0.01171875,  -0.04032581,   0.00429018,   0.04015874,   0.04055338
 0.37891,   0.01171875,  -0.04550202,   0.00449866,   0.03979933,   0.04572386
 0.38672,   0.01171875,  -0.05084479,   0.00467376,   0.03945190,   0.05105915
 0.39453,   0.01171875,  -0.05630573,   0.00481001,   0.03912287,   0.05651081
 0.40234,   0.01171875,  -0.06183143,   0.00490240,   0.03881908,   0.06202548
 0.41016,   0.01171875,  -0.06736439,   0.00494658,   0.03854769,   0.06754576
 0.41797,   0.01171875,  -0.07284405,   0.00493889,   0.03831603,   0.07301129
 0.42578,   0.01171875,  -0.07820789,   0.00487642,   0.03813138,   0.07835977
 0.43359,   0.01171875,  -0.08339248,   0.00475705,   0.03800087,   0.08352805
 0.44141,   0.01171875,  -0.08833447,   0.00457940,   0.03793120,   0.08845309
 0.44922,   0.01171875,  -0.09297153,   0.00434285,   0.03792850,   0.09307291
 0.45703,   0.01171875,  -0.09724319,   0.00404745,   0.03799807,   0.09732738
 0.46484,   0.01171875,  -0.10109150,   0.00369396,   0.03814423,   0.10115896
 0.47266,   0.01171875,  -0.10446173,   0.00328373,   0.03837011,   0.10451333
 0.48047,   0.01171875,  -0.10730287,   0.00281876,   0.03867745,   0.10733988
 0.48828,   0.01171875,  -0.10956809,   0.00230163,   0.03906642,   0.10959226
 0.49609,   0.01171875,  -0.11121519,   0.00173558,   0.03953555,   0.11122873
 0.50391,   0.01171875,  -0.11220702,   0.00112450,   0.04008149,   0.11221265
 0.51172,   0.01171875,  -0.11251184,   0.00047299,   0.04069900,   0.11251283
 0.51953,   0.01171875,  -0.11210379,  -0.00021356,   0.04138086,   0.11210399
 0.52734,   0.01171875,  -0.11096333,  -0.00092894,   0.04211783,   0.11096722
 0.53516,   0.01171875,  -0.10907771,  -0.00166605,   0.04289872,   0.10909044
 0.54297,   0.01171875,  -0.10644152,  -0.00241681,   0.04371042,   0.10646896
 0.55078,   0.01171875,  -0.10305720,  -0.00317219,   0.04453811,   0.10310601
 0.55859,   0.01171875,  -0.09893562,  -0.00392216,   0.04536545,   0.09901334
 0.56641,   0.01171875,  -0.09409664,  -0.00465575,   0.04617486,   0.09421174
 0.57422,   0.01171875,  -0.08856956,  -0.00536115,   0.04694797,   0.08873167
 0.58203,   0.01171875,  -0.08239364,  -0.00602585,   0.04766604,   0.08261370
 0.58984,   0.01171875,  -0.07561834,  -0.00663687,   0.04831049,   0.07590903
 0.59766,   0.01171875,  -0.06830349,  -0.00718108,   0.04886357,   0.06867994
 0.60547,   0.01171875,  -0.06051924,  -0.00764553,   0.04930896,   0.06100027
 0.61328,   0.01171875,  -0.05234571,  -0.00801790,   0.04963243,   0.05295621
 0.62109,   0.01171875,  -0.04387236,  -0.00828703,   0.04982256,   0.04464816
 0.62891,   0.01171875,  -0.03519697,  -0.00844338,   0.04987125,   0.03619554
 0.63672,   0.01171875,  -0.02642434,  -0.00847964,   0.04977426,   0.02775158
 0.64453,   0.01171875,  -0.01766451,  -0.00839120,   0.04953152,   0.01955625
 0.65234,   0.01171875,  -0.00903067,  -0.00817657,   0.04914735,   0.01218234
 0.66016,   0.01171875,  -0.00063677,  -0.00783779,   0.04863031,   0.00786362
 0.66797,   0.01171875,   0.00740521,  -0.00738059,   0.04799300,   0.01045515
 0.67578,   0.01171875,   0.01498806,  -0.00681439,   0.04725154,   0.01646444
 0.68359,   0.01171875,   0.02201224,  -0.00615218,   0.04642489,   0.02285581
 0.69141,   0.01171875,   0.02838876,  -0.00541013,   0.04553395,   0.02889967
 0.69922,   0.01171875,   0.03404175,  -0.00460701,   0.04460072,   0.03435208
 0.70703,   0.01171875,   0.03891084,  -0.00376346,   0.04364722,   0.03909241
 0.71484,   0.01171875,   0.04295294,  -0.00290119,   0.04269463,   0.04305081
 0.72266,   0.01171875,   0.04614365,  -0.00204204,   0.04176243,   0.04618881
 0.73047,   0.01171875,   0.04847787,  -0.00120710,   0.04086769,   0.04849289
 0.73828,   0.01171875,   0.04996989,  -0.00041581,   0.04002460,   0.04997162
 0.74609,   0.01171875,   0.05065273,   0.00031471,   0.03924416,   0.05065370
 0.75391,   0.01171875,   0.05057673,   0.00097032,   0.03853408,   0.05058604
 0.76172,   0.01171875,   0.04980762,   0.00154027,   0.03789885,   0.04983143
 0.76953,   0.01171875,   0.04842389,   0.00201745,   0.03734002,   0.04846590
 0.77734,   0.01171875,   0.04651367,   0.00239848,   0.03685653,   0.04657547
 0.78516,   0.01171875,   0.04417128,   0.00268358,   0.03644521,   0.04425272
 0.79297,   0.01171875,   0.04149357,   0.00287631,   0.03610121,   0.04159314
 0.80078,   0.01171875,   0.03857629,   0.00298312,   0.03581855,   0.03869146
 0.80859,   0.01171875,   0.03551066,   0.00301282,   0.03559058,   0.03563824
 0.81641,   0.01171875,   0.03238045,   0.00297588,   0.03541033,   0.03251690
 0.82422,   0.01171875,   0.02925961,   0.00288379,   0.03527096,   0.02940138
 0.83203,   0.01171875,   0.02621077,   0.00274831,   0.03516591,   0.02635447
 0.83984,   0.01171875,   0.02328440,   0.00258093,   0.03508917,   0.02342700
 0.84766,   0.01171875,   0.02051877,   0.00239227,   0.03503536,   0.02065776
 0.85547,   0.01171875,   0.01794062,   0.00219177,   0.03499976,   0.01807401
 0.86328,   0.01171875,   0.01556618,   0.00198746,   0.03497837,   0.01569255
 0.87109,   0.01171875,   0.01340266,   0.00178583,   0.03496782,   0.01352111
 0.87891,   0.01171875,   0.01144975,   0.00159194,   0.03496535,   0.01155989
 0.88672,   0.01171875,   0.00970128,   0.00140945,   0.03496874,   0.00980313
 0.89453,   0.01171875,   0.00814668,   0.00124087,   0.03497621,   0.00824064
 0.90234,   0.01171875,   0.00677234,   0.00108764,   0.03498641,   0.00685912
 0.91016,   0.01171875,   0.00556288,   0.00095028,   0.03499831,   0.00564346
 0.91797,   0.01171875,   0.00450231,   0.00082842,   0.03501115,   0.00457789
 0.92578,   0.01171875,   0.00357508,   0.00072077,   0.03502442,   0.00364701
 0.93359,   0.01171875,   0.00276728,   0.00062506,   0.03503779,   0.00283699
 0.94141,   0.01171875,   0.00206773,   0.00053796,   0.03505111,   0.00213656
 0.94922,   0.01171875,   0.00146902,   0.00045514,   0.03506425,   0.00153792
 0.95703,   0.01171875,   0.00096828,   0.00037168,   0.03507715,   0.00103717
 0.96484,   0.01171875,   0.00056712,   0.00028294,   0.03508963,   0.00063378
 0.97266,   0.01171875,   0.00027023,   0.00018642,   0.03510131,   0.00032830
 0.98047,   0.01171875,   0.00008157,   0.00008537,   0.03511151,   0.00011808
 0.98828,   0.01171875,  -0.00000336,  -0.00000462,   0.03511917,   0.00000571
 0.99609,   0.01171875,  -0.00001065,  -0.00004440,   0.03512294,   0.00004566
 0.00391,   0.01953125,   0.00005434,  -0.00006734,   0.04626250,   0.00008653
 0.01172,   0.01953125,   0.00027688,  -0.00038763,   0.04627119,   0.00047636
 0.01953,   0.01953125,   0.00072542,  -0.00074830,   0.04627907,   0.00104221
 0.02734,   0.01953125,   0.00138527,  -0.00107472,   0.04628471,   0.00175328
 0.03516,   0.01953125,   0.00222153,  -0.00132962,   0.04628656,   0.00258904
 0.04297,   0.01953125,   0.00318543,  -0.00149644,   0.04628335,   0.00351942
 0.05078,   0.01953125,   0.00422153,  -0.00157149,   0.04627421,   0.00450454
 0.05859,   0.01953125,   0.00527420,  -0.00156012,   0.04625880,   0.00550010
 0.06641,   0.01953125,   0.00629257,  -0.00147430,   0.04623724,   0.00646297
 0.07422,   0.01953125,   0.00723422,  -0.00133047,   0.04621005,   0.00735555
 0.08203,   0.01953125,   0.00806736,  -0.00114741,   0.04617803,   0.00814855
 0.08984,   0.01953125,   0.00877179,  -0.00094425,   0.04614211,   0.00882247
 0.09766,   0.01953125,   0.00933869,  -0.00073872,   0.04610322,   0.00936786
 0.10547,   0.01953125,   0.00976938,  -0.00054573,   0.04606216,   0.00978461
 0.11328,   0.01953125,   0.01007338,  -0.00037645,   0.04601955,   0.01008041
 0.12109,   0.01953125,   0.01026598,  -0.00023779,   0.04597577,   0.01026874
 0.12891,   0.01953125,   0.01036554,  -0.00013232,   0.04593091,   0.01036639
 0.13672,   0.01953125,   0.01039082,  -0.00005855,   0.04588481,   0.01039098
 0.14453,   0.01953125,   0.01035847,  -0.00001140,   0.04583709,   0.01035848
 0.15234,   0.01953125,   0.01028099,   0.00001698,   0.04578713,   0.01028100
 0.16016,   0.01953125,   0.01016511,   0.00003627,   0.04573420,   0.01016517
 0.16797,   0.01953125,   0.01001092,   0.00005696,   0.04567741,   0.01001108
 0.17578,   0.01953125,   0.00981166,   0.00008924,   0.04561585,   0.00981206
 0.18359,   0.01953125,   0.00955409,   0.00014216,   0.04554856,   0.00955515
 0.19141,   0.01953125,   0.00921947,   0.00022289,   0.04547464,   0.00922216
 0.19922,   0.01953125,   0.00878472,   0.00033653,   0.04539319,   0.00879117
 0.20703,   0.01953125,   0.00822378,   0.00048617,   0.04530336,   0.00823814
 0.21484,   0.01953125,   0.00750865,   0.00067338,   0.04520434,   0.00753878
 0.22266,   0.01953125,   0.00661023,   0.00089881,   0.04509530,   0.00667106
 0.23047,   0.01953125,   0.00549881,   0.00116285,   0.04497540,   0.00562042
 0.23828,   0.01953125,   0.00414419,   0.00146606,   0.04484377,   0.00439587
 0.24609,   0.01953125,   0.00251577,   0.00180934,   0.04469949,   0.00309884
 0.25391,   0.01953125,   0.00058267,   0.00219381,   0.04454161,   0.00226987
 0.26172,   0.01953125,  -0.00168607,   0.00262052,   0.04436915,   0.00311608
 0.26953,   0.01953125,  -0.00432087,   0.00309002,   0.04418115,   0.00531207
 0.27734,   0.01953125,  -0.00735081,   0.00360193,   0.04397672,   0.00818586
 0.28516,   0.01953125,  -0.01080254,   0.00415459,   0.04375504,   0.01157392
 0.29297,   0.01953125,  -0.01469899,   0.00474479,   0.04351547,   0.01544582
 0.30078,   0.01953125,  -0.01905792,   0.00536759,   0.04325758,   0.01979937
 0.30859,   0.01953125,  -0.02389050,   0.00601626,   0.04298121,   0.02463638
 0.31641,   0.01953125,  -0.02919989,   0.00668225,   0.04268655,   0.02995474
 0.32422,   0.01953125,  -0.03497999,   0.00735525,   0.04237425,   0.03574492
 0.33203,   0.01953125,  -0.04121437,   0.00802343,   0.04204543,   0.04198809
 0.33984,   0.01953125,  -0.04787563,   0.00867370,   0.04170181,   0.04865500
 0.34766,   0.01953125,  -0.05492515,   0.00929206,   0.04134576,   0.05570560
 0.35547,   0.01953125,  -0.06231325,   0.00986409,   0.04098035,   0.06308916
 0.36328,   0.01953125,  -0.06997999,   0.01037544,   0.04060938,   0.07074496
 0.37109,   0.01953125,  -0.07785631,   0.01081233,   0.04023738,   0.07860351
 0.37891,   0.01953125,  -0.08586566,   0.01116206,   0.03986964,   0.08658812
 0.38672,   0.01953125,  -0.09392588,   0.01141336,   0.03951208,   0.09461679
 0.39453,   0.01953125,  -0.10195131,   0.01155678,   0.03917126,   0.10260423
 0.40234,   0.01953125,  -0.10985481,   0.01158483,   0.03885418,   0.11046396
 0.41016,   0.01953125,  -0.11754980,   0.01149209,   0.03856822,   0.11811022
 0.41797,   0.01953125,  -0.12495196,   0.01127520,   0.03832092,   0.12545965
 0.42578,   0.01953125,  -0.13198072,   0.01093272,   0.03811982,   0.13243276
 0.43359,   0.01953125,  -0.13856036,   0.01046499,   0.03797228,   0.13895500
 0.44141,   0.01953125,  -0.14462086,   0.00987394,   0.03788522,   0.14495753
 0.44922,   0.01953125,  -0.15009834,   0.00916285,   0.03786499,   0.15037776
 0.45703,   0.01953125,  -0.15493540,   0.00833616,   0.03791708,   0.15515950
 0.46484,   0.01953125,  -0.15908112,   0.00739929,   0.03804598,   0.15925311
 0.47266,   0.01953125,  -0.16249104,   0.00635855,   0.03825495,   0.16261540
 0.48047,   0.01953125,  -0.16512696,   0.00522100,   0.03854588,   0.16520948
 0.48828,   0.01953125,  -0.16695680,   0.00399444,   0.03891907,   0.16700457
 0.49609,   0.01953125,  -0.16795436,   0.00268744,   0.03937313,   0.16797586
 0.50391,   0.01953125,  -0.16809925,   0.00130935,   0.03990483,   0.16810435
 0.51172,   0.01953125,  -0.16737674,  -0.00012956,   0.04050905,   0.16737679
 0.51953,   0.01953125,  -0.16577777,  -0.00161803,   0.04117864,   0.16578566
 0.52734,   0.01953125,  -0.16329902,  -0.00314368,   0.04190450,   0.16332927
 0.53516,   0.01953125,  -0.15994310,  -0.00469285,   0.04267552,   0.16001193
 0.54297,   0.01953125,  -0.15571877,  -0.00625053,   0.04347869,   0.15584417
 0.55078,   0.01953125,  -0.15064131,  -0.00780026,   0.04429927,   0.15084313
 0.55859,   0.01953125,  -0.14473287,  -0.00932411,   0.04512098,   0.14503290
 0.56641,   0.01953125,  -0.13802296,  -0.01080270,   0.04592629,   0.13844507
 0.57422,   0.01953125,  -0.13054889,  -0.01221534,   0.04669682,   0.13111914
 0.58203,   0.01953125,  -0.12235624,  -0.01354023,   0.04741377,   0.12310316
 0.58984,   0.01953125,  -0.11349926,  -0.01475478,   0.04805849,   0.11445429
 0.59766,   0.01953125,  -0.10404116,  -0.01583612,   0.04861309,   0.10523946
 0.60547,   0.01953125,  -0.09405431,  -0.01676158,   0.04906104,   0.09553619
