x,y,vorticity
 0.46094,   0.00781250,   1.54351440
 0.46875,   0.00781250,   1.56110817
 0.47656,   0.00781250,   1.57495343
 0.48438,   0.00781250,   1.58486886
 0.49219,   0.00781250,   1.59069129
 0.50000,   0.00781250,   1.59227799
 0.50781,   0.00781250,   1.58950875
 0.51562,   0.00781250,   1.58228793
 0.52344,   0.00781250,   1.57054635
 0.53125,   0.00781250,   1.55424293
 0.53906,   0.00781250,   1.53336624
 0.54688,   0.00781250,   1.50793573
 0.55469,   0.00781250,   1.47800271
 0.56250,   0.00781250,   1.44365107
 0.57031,   0.00781250,   1.40499765
 0.57812,   0.00781250,   1.36219232
 0.58594,   0.00781250,   1.31541764
 0.59375,   0.00781250,   1.26488822
 0.60156,   0.00781250,   1.21084968
 0.60938,   0.00781250,   1.15357722
 0.61719,   0.00781250,   1.09337385
 0.62500,   0.00781250,   1.03056820
 0.63281,   0.00781250,   0.96551204
 0.64062,   0.00781250,   0.89857741
 0.64844,   0.00781250,   0.83015347
 0.65625,   0.00781250,   0.76064311
 0.66406,   0.00781250,   0.69045924
 0.67188,   0.00781250,   0.62002098
 0.67969,   0.00781250,   0.54974970
 0.68750,   0.00781250,   0.48006491
 0.69531,   0.00781250,   0.41138020
 0.70312,   0.00781250,   0.34409921
 0.71094,   0.00781250,   0.27861166
 0.71875,   0.00781250,   0.21528956
 0.72656,   0.00781250,   0.15448365
 0.73438,   0.00781250,   0.09652013
 0.74219,   0.00781250,   0.04169769
 0.75000,   0.00781250,  -0.00971509
 0.75781,   0.00781250,  -0.05748190
 0.76562,   0.00781250,  -0.10140040
 0.77344,   0.00781250,  -0.14130352
 0.78125,   0.00781250,  -0.17706025
 0.78906,   0.00781250,  -0.20857599
 0.79688,   0.00781250,  -0.23579245
 0.80469,   0.00781250,  -0.25868716
 0.81250,   0.00781250,  -0.27727260
 0.82031,   0.00781250,  -0.29159508
 0.82812,   0.00781250,  -0.30173340
 0.83594,   0.00781250,  -0.30779736
 0.84375,   0.00781250,  -0.30992632
 0.85156,   0.00781250,  -0.30828782
 0.85938,   0.00781250,  -0.30307652
 0.86719,   0.00781250,  -0.29451348
 0.87500,   0.00781250,  -0.28284600
 0.88281,   0.00781250,  -0.26834818
 0.89062,   0.00781250,  -0.25132238
 0.89844,   0.00781250,  -0.23210156
 0.90625,   0.00781250,  -0.21105285
 0.91406,   0.00781250,  -0.18858215
 0.92188,   0.00781250,  -0.16513978
 0.92969,   0.00781250,  -0.14122671
 0.93750,   0.00781250,  -0.11740047
 0.94531,   0.00781250,  -0.09427856
 0.95312,   0.00781250,  -0.07253507
 0.96094,   0.00781250,  -0.05288145
 0.96875,   0.00781250,  -0.03601217
 0.97656,   0.00781250,  -0.02247703
 0.98438,   0.00781250,  -0.01240622
 0.99219,   0.00781250,  -0.00497295
 1.00000,   0.00781250,   0.00246511
 0.00000,   0.01562500,  -0.00643735
 0.00781,   0.01562500,  -0.00739772
 0.01562,   0.01562500,  -0.00754239
 0.02344,   0.01562500,  -0.00772234
 0.03125,   0.01562500,  -0.00802665
 0.03906,   0.01562500,  -0.00820535
 0.04688,   0.01562500,  -0.00791083
 0.05469,   0.01562500,  -0.00680912
 0.06250,   0.01562500,  -0.00462174
 0.07031,   0.01562500,  -0.00113492
 0.07812,   0.01562500,   0.00380491
 0.08594,   0.01562500,   0.01030042
 0.09375,   0.01562500,   0.01841365
 0.10156,   0.01562500,   0.02817555
 0.10938,   0.01562500,   0.03959418
 0.11719,   0.01562500,   0.05266153
 0.12500,   0.01562500,   0.06735894
 0.13281,   0.01562500,   0.08366128
 0.14062,   0.01562500,   0.10154009
 0.14844,   0.01562500,   0.12096577
 0.15625,   0.01562500,   0.14190901
 0.16406,   0.01562500,   0.16434155
 0.17188,   0.01562500,   0.18823656
 0.17969,   0.01562500,   0.21356838
 0.18750,   0.01562500,   0.24031220
 0.19531,   0.01562500,   0.26844330
 0.20312,   0.01562500,   0.29793624
 0.21094,   0.01562500,   0.32876387
 0.21875,   0.01562500,   0.36089638
 0.22656,   0.01562500,   0.39430017
 0.23438,   0.01562500,   0.42893693
 0.24219,   0.01562500,   0.46476256
 0.25000,   0.01562500,   0.50172631
 0.25781,   0.01562500,   0.53976991
 0.26562,   0.01562500,   0.57882680
 0.27344,   0.01562500,   0.61882148
 0.28125,   0.01562500,   0.65966897
 0.28906,   0.01562500,   0.70127436
 0.29688,   0.01562500,   0.74353250
 0.30469,   0.01562500,   0.78632779
 0.31250,   0.01562500,   0.82953413
 0.32031,   0.01562500,   0.87301495
 0.32812,   0.01562500,   0.91662345
 0.33594,   0.01562500,   0.96020286
 0.34375,   0.01562500,   1.00358695
 0.35156,   0.01562500,   1.04660057
 0.35938,   0.01562500,   1.08906040
 0.36719,   0.01562500,   1.13077580
 0.37500,   0.01562500,   1.17154978
 0.38281,   0.01562500,   1.21118008
 0.39062,   0.01562500,   1.24946041
 0.39844,   0.01562500,   1.28618178
 0.40625,   0.01562500,   1.32113390
 0.41406,   0.01562500,   1.35410673
 0.42188,   0.01562500,   1.38489203
 0.42969,   0.01562500,   1.41328509
 0.43750,   0.01562500,   1.43908636
 0.44531,   0.01562500,   1.46210326
 0.45312,   0.01562500,   1.48215195
 0.46094,   0.01562500,   1.49905903
 0.46875,   0.01562500,   1.51266338
 0.47656,   0.01562500,   1.52281780
 0.48438,   0.01562500,   1.52939073
 0.49219,   0.01562500,   1.53226781
 0.50000,   0.01562500,   1.53135336
 0.50781,   0.01562500,   1.52657179
 0.51562,   0.01562500,   1.51786886
 0.52344,   0.01562500,   1.50521275
 0.53125,   0.01562500,   1.48859506
 0.53906,   0.01562500,   1.46803154
 0.54688,   0.01562500,   1.44356268
 0.55469,   0.01562500,   1.41525412
 0.56250,   0.01562500,   1.38319675
 0.57031,   0.01562500,   1.34750675
 0.57812,   0.01562500,   1.30832520
 0.58594,   0.01562500,   1.26581765
 0.59375,   0.01562500,   1.22017333
 0.60156,   0.01562500,   1.17160418
 0.60938,   0.01562500,   1.12034365
 0.61719,   0.01562500,   1.06664522
 0.62500,   0.01562500,   1.01078079
 0.63281,   0.01562500,   0.95303879
 0.64062,   0.01562500,   0.89372210
 0.64844,   0.01562500,   0.83314587
 0.65625,   0.01562500,   0.77163503
 0.66406,   0.01562500,   0.70952185
 0.67188,   0.01562500,   0.64714319
 0.67969,   0.01562500,   0.58483783
 0.68750,   0.01562500,   0.52294362
 0.69531,   0.01562500,   0.46179465
 0.70312,   0.01562500,   0.40171843
 0.71094,   0.01562500,   0.34303311
 0.71875,   0.01562500,   0.28604469
 0.72656,   0.01562500,   0.23104448
 0.73438,   0.01562500,   0.17830657
 0.74219,   0.01562500,   0.12808553
 0.75000,   0.01562500,   0.08061431
 0.75781,   0.01562500,   0.03610235
 0.76562,   0.01562500,  -0.00526604
 0.77344,   0.01562500,  -0.04333303
 0.78125,   0.01562500,  -0.07796836
 0.78906,   0.01562500,  -0.10907017
 0.79688,   0.01562500,  -0.13656546
 0.80469,   0.01562500,  -0.16041043
 0.81250,   0.01562500,  -0.18059044
 0.82031,   0.01562500,  -0.19711989
 0.82812,   0.01562500,  -0.21004189
 0.83594,   0.01562500,  -0.21942786
 0.84375,   0.01562500,  -0.22537704
 0.85156,   0.01562500,  -0.22801616
 0.85938,   0.01562500,  -0.22749912
 0.86719,   0.01562500,  -0.22400697
 0.87500,   0.01562500,  -0.21774811
 0.88281,   0.01562500,  -0.20895884
 0.89062,   0.01562500,  -0.19790433
 0.89844,   0.01562500,  -0.18487988
 0.90625,   0.01562500,  -0.17021248
 0.91406,   0.01562500,  -0.15426234
 0.92188,   0.01562500,  -0.13742386
 0.92969,   0.01562500,  -0.12012521
 0.93750,   0.01562500,  -0.10282469
 0.94531,   0.01562500,  -0.08600090
 0.95312,   0.01562500,  -0.07013151
 0.96094,   0.01562500,  -0.05565126
 0.96875,   0.01562500,  -0.04287348
 0.97656,   0.01562500,  -0.03184995
 0.98438,   0.01562500,  -0.02213409
 0.99219,   0.01562500,  -0.01241582
 1.00000,   0.01562500,  -0.00004473
 0.00000,   0.02343750,  -0.01463737
 0.00781,   0.02343750,  -0.01136753
 0.01562,   0.02343750,  -0.00765772
 0.02344,   0.02343750,  -0.00395259
 0.03125,   0.02343750,  -0.00034610
 0.03906,   0.02343750,   0.00329420
 0.04688,   0.02343750,   0.00720489
 0.05469,   0.02343750,   0.01164714
 0.06250,   0.02343750,   0.01686426
 0.07031,   0.02343750,   0.02306331
 0.07812,   0.02343750,   0.03041006
 0.08594,   0.02343750,   0.03903073
 0.09375,   0.02343750,   0.04901665
 0.10156,   0.02343750,   0.06042998
 0.10938,   0.02343750,   0.07330934
 0.11719,   0.02343750,   0.08767491
 0.12500,   0.02343750,   0.10353282
 0.13281,   0.02343750,   0.12087880
 0.14062,   0.02343750,   0.13970105
 0.14844,   0.02343750,   0.15998242
 0.15625,   0.02343750,   0.18170200
 0.16406,   0.02343750,   0.20483622
 0.17188,   0.02343750,   0.22935945
 0.17969,   0.02343750,   0.25524424
 0.18750,   0.02343750,   0.28246130
 0.19531,   0.02343750,   0.31097920
 0.20312,   0.02343750,   0.34076394
 0.21094,   0.02343750,   0.37177833
 0.21875,   0.02343750,   0.40398136
 0.22656,   0.02343750,   0.43732749
 0.23438,   0.02343750,   0.47176589
 0.24219,   0.02343750,   0.50723980
 0.25000,   0.02343750,   0.54368583
 0.25781,   0.02343750,   0.58103338
 0.26562,   0.02343750,   0.61920412
 0.27344,   0.02343750,   0.65811155
 0.28125,   0.02343750,   0.69766067
 0.28906,   0.02343750,   0.73774779
 0.29688,   0.02343750,   0.77826041
 0.30469,   0.02343750,   0.81907723
 0.31250,   0.02343750,   0.86006832
 0.32031,   0.02343750,   0.90109539
 0.32812,   0.02343750,   0.94201214
 0.33594,   0.02343750,   0.98266485
 0.34375,   0.02343750,   1.02289297
 0.35156,   0.02343750,   1.06252988
 0.35938,   0.02343750,   1.10140381
 0.36719,   0.02343750,   1.13933872
 0.37500,   0.02343750,   1.17615546
 0.38281,   0.02343750,   1.21167287
 0.39062,   0.02343750,   1.24570902
 0.39844,   0.02343750,   1.27808251
 0.40625,   0.02343750,   1.30861379
 0.41406,   0.02343750,   1.33712659
 0.42188,   0.02343750,   1.36344924
 0.42969,   0.02343750,   1.38741615
 0.43750,   0.02343750,   1.40886917
 0.44531,   0.02343750,   1.42765898
 0.45312,   0.02343750,   1.44364642
 0.46094,   0.02343750,   1.45670379
 0.46875,   0.02343750,   1.46671603
 0.47656,   0.02343750,   1.47358193
 0.48438,   0.02343750,   1.47721507
 0.49219,   0.02343750,   1.47754489
 0.50000,   0.02343750,   1.47451740
 0.50781,   0.02343750,   1.46809599
 0.51562,   0.02343750,   1.45826195
 0.52344,   0.02343750,   1.44501495
 0.53125,   0.02343750,   1.42837336
 0.53906,   0.02343750,   1.40837442
 0.54688,   0.02343750,   1.38507428
 0.55469,   0.02343750,   1.35854791
 0.56250,   0.02343750,   1.32888888
 0.57031,   0.02343750,   1.29620895
 0.57812,   0.02343750,   1.26063762
 0.58594,   0.02343750,   1.22232149
 0.59375,   0.02343750,   1.18142352
 0.60156,   0.02343750,   1.13812216
 0.60938,   0.02343750,   1.09261037
 0.61719,   0.02343750,   1.04509459
 0.62500,   0.02343750,   0.99579352
 0.63281,   0.02343750,   0.94493688
 0.64062,   0.02343750,   0.89276403
 0.64844,   0.02343750,   0.83952256
 0.65625,   0.02343750,   0.78546677
 0.66406,   0.02343750,   0.73085608
 0.67188,   0.02343750,   0.67595339
 0.67969,   0.02343750,   0.62102338
 0.68750,   0.02343750,   0.56633077
 0.69531,   0.02343750,   0.51213857
 0.70312,   0.02343750,   0.45870619
 0.71094,   0.02343750,   0.40628770
 0.71875,   0.02343750,   0.35512998
 0.72656,   0.02343750,   0.30547086
 0.73438,   0.02343750,   0.25753743
 0.74219,   0.02343750,   0.21154420
 0.75000,   0.02343750,   0.16769148
 0.75781,   0.02343750,   0.12616376
 0.76562,   0.02343750,   0.08712821
 0.77344,   0.02343750,   0.05073325
 0.78125,   0.02343750,   0.01710732
 0.78906,   0.02343750,  -0.01364233
 0.79688,   0.02343750,  -0.04143062
 0.80469,   0.02343750,  -0.06619553
 0.81250,   0.02343750,  -0.08789886
 0.82031,   0.02343750,  -0.10652687
 0.82812,   0.02343750,  -0.12209082
 0.83594,   0.02343750,  -0.13462743
 0.84375,   0.02343750,  -0.14419931
 0.85156,   0.02343750,  -0.15089538
 0.85938,   0.02343750,  -0.15483125
 0.86719,   0.02343750,  -0.15614971
 0.87500,   0.02343750,  -0.15502119
 0.88281,   0.02343750,  -0.15164431
 0.89062,   0.02343750,  -0.14624629
 0.89844,   0.02343750,  -0.13908326
 0.90625,   0.02343750,  -0.13044003
 0.91406,   0.02343750,  -0.12062906
 0.92188,   0.02343750,  -0.10998773
 0.92969,   0.02343750,  -0.09887295
 0.93750,   0.02343750,  -0.08765103
 0.94531,   0.02343750,  -0.07668007
 0.95312,   0.02343750,  -0.06628029
 0.96094,   0.02343750,  -0.05668545
 0.96875,   0.02343750,  -0.04796581
 0.97656,   0.02343750,  -0.03991114
 0.98438,   0.02343750,  -0.03186440
 0.99219,   0.02343750,  -0.02251157
 1.00000,   0.02343750,  -0.00967243
 0.00000,   0.03125000,  -0.02402020
 0.00781,   0.03125000,  -0.01577533
 0.01562,   0.03125000,  -0.00776696
 0.02344,   0.03125000,  -0.00008433
 0.03125,   0.03125000,   0.00729916
 0.03906,   0.03125000,   0.01452157
 0.04688,   0.03125000,   0.02178866
 0.05469,   0.03125000,   0.02933128
 0.06250,   0.03125000,   0.03737573
 0.07031,   0.03125000,   0.04612679
 0.07812,   0.03125000,   0.05575992
 0.08594,   0.03125000,   0.06641924
 0.09375,   0.03125000,   0.07821880
 0.10156,   0.03125000,   0.09124547
 0.10938,   0.03125000,   0.10556251
 0.11719,   0.03125000,   0.12121320
 0.12500,   0.03125000,   0.13822426
 0.13281,   0.03125000,   0.15660885
 0.14062,   0.03125000,   0.17636916
 0.14844,   0.03125000,   0.19749851
 0.15625,   0.03125000,   0.21998300
 0.16406,   0.03125000,   0.24380276
 0.17188,   0.03125000,   0.26893283
 0.17969,   0.03125000,   0.29534372
 0.18750,   0.03125000,   0.32300171
 0.19531,   0.03125000,   0.35186890
 0.20312,   0.03125000,   0.38190312
 0.21094,   0.03125000,   0.41305767
 0.21875,   0.03125000,   0.44528102
 0.22656,   0.03125000,   0.47851638
 0.23438,   0.03125000,   0.51270129
 0.24219,   0.03125000,   0.54776719
 0.25000,   0.03125000,   0.58363907
 0.25781,   0.03125000,   0.62023506
 0.26562,   0.03125000,   0.65746622
 0.27344,   0.03125000,   0.69523628
 0.28125,   0.03125000,   0.73344161
 0.28906,   0.03125000,   0.77197117
 0.29688,   0.03125000,   0.81070667
 0.30469,   0.03125000,   0.84952277
 0.31250,   0.03125000,   0.88828747
 0.32031,   0.03125000,   0.92686253
 0.32812,   0.03125000,   0.96510412
 0.33594,   0.03125000,   1.00286346
 0.34375,   0.03125000,   1.03998764
 0.35156,   0.03125000,   1.07632053
 0.35938,   0.03125000,   1.11170371
 0.36719,   0.03125000,   1.14597756
 0.37500,   0.03125000,   1.17898237
 0.38281,   0.03125000,   1.21055944
 0.39062,   0.03125000,   1.24055235
 0.39844,   0.03125000,   1.26880808
 0.40625,   0.03125000,   1.29517823
 0.41406,   0.03125000,   1.31952026
 0.42188,   0.03125000,   1.34169855
 0.42969,   0.03125000,   1.36158557
 0.43750,   0.03125000,   1.37906292
 0.44531,   0.03125000,   1.39402227
 0.45312,   0.03125000,   1.40636629
 0.46094,   0.03125000,   1.41600944
 0.46875,   0.03125000,   1.42287865
 0.47656,   0.03125000,   1.42691393
 0.48438,   0.03125000,   1.42806883
 0.49219,   0.03125000,   1.42631080
 0.50000,   0.03125000,   1.42162149
 0.50781,   0.03125000,   1.41399681
 0.51562,   0.03125000,   1.40344701
 0.52344,   0.03125000,   1.38999657
 0.53125,   0.03125000,   1.37368407
 0.53906,   0.03125000,   1.35456185
 0.54688,   0.03125000,   1.33269572
 0.55469,   0.03125000,   1.30816452
 0.56250,   0.03125000,   1.28105962
 0.57031,   0.03125000,   1.25148436
 0.57812,   0.03125000,   1.21955351
 0.58594,   0.03125000,   1.18539261
 0.59375,   0.03125000,   1.14913731
 0.60156,   0.03125000,   1.11093273
 0.60938,   0.03125000,   1.07093270
 0.61719,   0.03125000,   1.02929913
 0.62500,   0.03125000,   0.98620123
 0.63281,   0.03125000,   0.94181483
 0.64062,   0.03125000,   0.89632162
 0.64844,   0.03125000,   0.84990839
 0.65625,   0.03125000,   0.80276630
 0.66406,   0.03125000,   0.75509007
 0.67188,   0.03125000,   0.70707717
 0.67969,   0.03125000,   0.65892699
 0.68750,   0.03125000,   0.61083996
 0.69531,   0.03125000,   0.56301661
 0.70312,   0.03125000,   0.51565660
 0.71094,   0.03125000,   0.46895770
 0.71875,   0.03125000,   0.42311467
 0.72656,   0.03125000,   0.37831818
 0.73438,   0.03125000,   0.33475353
 0.74219,   0.03125000,   0.29259945
 0.75000,   0.03125000,   0.25202679
 0.75781,   0.03125000,   0.21319716
 0.76562,   0.03125000,   0.17626155
 0.77344,   0.03125000,   0.14135896
 0.78125,   0.03125000,   0.10861500
 0.78906,   0.03125000,   0.07814047
 0.79688,   0.03125000,   0.05002997
 0.80469,   0.03125000,   0.02436058
 0.81250,   0.03125000,   0.00119051
 0.82031,   0.03125000,  -0.01944218
 0.82812,   0.03125000,  -0.03752082
 0.83594,   0.03125000,  -0.05305131
 0.84375,   0.03125000,  -0.06606326
 0.85156,   0.03125000,  -0.07661103
 0.85938,   0.03125000,  -0.08477479
 0.86719,   0.03125000,  -0.09066132
 0.87500,   0.03125000,  -0.09440478
 0.88281,   0.03125000,  -0.09616716
 0.89062,   0.03125000,  -0.09613836
 0.89844,   0.03125000,  -0.09453568
 0.90625,   0.03125000,  -0.09160227
 0.91406,   0.03125000,  -0.08760421
 0.92188,   0.03125000,  -0.08282530
 0.92969,   0.03125000,  -0.07755855
 0.93750,   0.03125000,  -0.07209266
 0.94531,   0.03125000,  -0.06669128
 0.95312,   0.03125000,  -0.06156207
 0.96094,   0.03125000,  -0.05681141
 0.96875,   0.03125000,  -0.05238113
 0.97656,   0.03125000,  -0.04796441
 0.98438,   0.03125000,  -0.04290485
 0.99219,   0.03125000,  -0.03609622
 1.00000,   0.03125000,  -0.02592739
 0.00000,   0.03906250,  -0.03324873
 0.00781,   0.03906250,  -0.01994319
 0.01562,   0.03906250,  -0.00754772
 0.02344,   0.03906250,   0.00408407
 0.03125,   0.03906250,   0.01510508
 0.03906,   0.03906250,   0.02570385
 0.04688,   0.03906250,   0.03609840
 0.05469,   0.03906250,   0.04651899
 0.06250,   0.03906250,   0.05719149
 0.07031,   0.03906250,   0.06832543
 0.07812,   0.03906250,   0.08010696
 0.08594,   0.03906250,   0.09269576
 0.09375,   0.03906250,   0.10622455
 0.10156,   0.03906250,   0.12080027
 0.10938,   0.03906250,   0.13650617
 0.11719,   0.03906250,   0.15340431
 0.12500,   0.03906250,   0.17153818
 0.13281,   0.03906250,   0.19093511
 0.14062,   0.03906250,   0.21160860
 0.14844,   0.03906250,   0.23356028
 0.15625,   0.03906250,   0.25678154
 0.16406,   0.03906250,   0.28125497
 0.17188,   0.03906250,   0.30695540
 0.17969,   0.03906250,   0.33385073
 0.18750,   0.03906250,   0.36190250
 0.19531,   0.03906250,   0.39106628
 0.20312,   0.03906250,   0.42129189
 0.21094,   0.03906250,   0.45252346
 0.21875,   0.03906250,   0.48469937
 0.22656,   0.03906250,   0.51775225
 0.23438,   0.03906250,   0.55160873
 0.24219,   0.03906250,   0.58618941
 0.25000,   0.03906250,   0.62140863
 0.25781,   0.03906250,   0.65717448
 0.26562,   0.03906250,   0.69338867
 0.27344,   0.03906250,   0.72994668
 0.28125,   0.03906250,   0.76673779
 0.28906,   0.03906250,   0.80364538
 0.29688,   0.03906250,   0.84054725
 0.30469,   0.03906250,   0.87731603
 0.31250,   0.03906250,   0.91381976
 0.32031,   0.03906250,   0.94992253
 0.32812,   0.03906250,   0.98548523
 0.33594,   0.03906250,   1.02036638
