x,y,u,v,p,speed
 0.44922,   0.11328125,  -0.15756270,   0.01244508,   0.03122907,   0.15805342
 0.45703,   0.11328125,  -0.15884668,   0.01030135,   0.03123014,   0.15918035
 0.46484,   0.11328125,  -0.15988642,   0.00807818,   0.03124520,   0.16009037
 0.47266,   0.11328125,  -0.16067594,   0.00578389,   0.03127418,   0.16078001
 0.48047,   0.11328125,  -0.16120997,   0.00342742,   0.03131688,   0.16124640
 0.48828,   0.11328125,  -0.16148397,   0.00101829,   0.03137291,   0.16148718
 0.49609,   0.11328125,  -0.16149417,  -0.00143345,   0.03144174,   0.16150054
 0.50391,   0.11328125,  -0.16123759,  -0.00391724,   0.03152268,   0.16128517
 0.51172,   0.11328125,  -0.16071205,  -0.00642206,   0.03161487,   0.16084031
 0.51953,   0.11328125,  -0.15991621,  -0.00893647,   0.03171728,   0.16016571
 0.52734,   0.11328125,  -0.15884960,  -0.01144865,   0.03182874,   0.15926163
 0.53516,   0.11328125,  -0.15751263,  -0.01394646,   0.03194792,   0.15812885
 0.54297,   0.11328125,  -0.15590666,  -0.01641750,   0.03207339,   0.15676868
 0.55078,   0.11328125,  -0.15403398,  -0.01884914,   0.03220356,   0.15518298
 0.55859,   0.11328125,  -0.15189788,  -0.02122864,   0.03233677,   0.15337412
 0.56641,   0.11328125,  -0.14950269,  -0.02354316,   0.03247125,   0.15134508
 0.57422,   0.11328125,  -0.14685376,  -0.02577988,   0.03260517,   0.14909940
 0.58203,   0.11328125,  -0.14395756,  -0.02792607,   0.03273668,   0.14664121
 0.58984,   0.11328125,  -0.14082162,  -0.02996918,   0.03286390,   0.14397528
 0.59766,   0.11328125,  -0.13745465,  -0.03189695,   0.03298495,   0.14110704
 0.60547,   0.11328125,  -0.13386647,  -0.03369746,   0.03309799,   0.13804257
 0.61328,   0.11328125,  -0.13006808,  -0.03535930,   0.03320126,   0.13478866
 0.62109,   0.11328125,  -0.12607161,  -0.03687163,   0.03329307,   0.13135283
 0.62891,   0.11328125,  -0.12189035,  -0.03822433,   0.03337185,   0.12774333
 0.63672,   0.11328125,  -0.11753875,  -0.03940807,   0.03343619,   0.12396916
 0.64453,   0.11328125,  -0.11303231,  -0.04041446,   0.03348484,   0.12004012
 0.65234,   0.11328125,  -0.10838761,  -0.04123615,   0.03351671,   0.11596678
 0.66016,   0.11328125,  -0.10362223,  -0.04186692,   0.03353097,   0.11176049
 0.66797,   0.11328125,  -0.09875468,  -0.04230180,   0.03352699,   0.10743337
 0.67578,   0.11328125,  -0.09380429,  -0.04253716,   0.03350435,   0.10299832
 0.68359,   0.11328125,  -0.08879115,  -0.04257078,   0.03346293,   0.09846897
 0.69141,   0.11328125,  -0.08373594,  -0.04240195,   0.03340283,   0.09385964
 0.69922,   0.11328125,  -0.07865986,  -0.04203147,   0.03332438,   0.08918530
 0.70703,   0.11328125,  -0.07358443,  -0.04146177,   0.03322819,   0.08446151
 0.71484,   0.11328125,  -0.06853137,  -0.04069684,   0.03311509,   0.07970433
 0.72266,   0.11328125,  -0.06352241,  -0.03974230,   0.03298611,   0.07493028
 0.73047,   0.11328125,  -0.05857913,  -0.03860533,   0.03284250,   0.07015615
 0.73828,   0.11328125,  -0.05372277,  -0.03729467,   0.03268568,   0.06539899
 0.74609,   0.11328125,  -0.04897404,  -0.03582055,   0.03251720,   0.06067592
 0.75391,   0.11328125,  -0.04435294,  -0.03419456,   0.03233876,   0.05600403
 0.76172,   0.11328125,  -0.03987860,  -0.03242961,   0.03215213,   0.05140021
 0.76953,   0.11328125,  -0.03556903,  -0.03053978,   0.03195913,   0.04688106
 0.77734,   0.11328125,  -0.03144104,  -0.02854019,   0.03176162,   0.04246271
 0.78516,   0.11328125,  -0.02751000,  -0.02644687,   0.03156143,   0.03816067
 0.79297,   0.11328125,  -0.02378974,  -0.02427656,   0.03136037,   0.03398975
 0.80078,   0.11328125,  -0.02029239,  -0.02204661,   0.03116016,   0.02996388
 0.80859,   0.11328125,  -0.01702827,  -0.01977480,   0.03096244,   0.02609607
 0.81641,   0.11328125,  -0.01400580,  -0.01747918,   0.03076873,   0.02239831
 0.82422,   0.11328125,  -0.01123141,  -0.01517793,   0.03058041,   0.01888158
 0.83203,   0.11328125,  -0.00870945,  -0.01288925,   0.03039870,   0.01555594
 0.83984,   0.11328125,  -0.00644220,  -0.01063121,   0.03022467,   0.01243080
 0.84766,   0.11328125,  -0.00442983,  -0.00842174,   0.03005924,   0.00951573
 0.85547,   0.11328125,  -0.00267034,  -0.00627847,   0.02990313,   0.00682275
 0.86328,   0.11328125,  -0.00115965,  -0.00421880,   0.02975693,   0.00437527
 0.87109,   0.11328125,   0.00010844,  -0.00225980,   0.02962106,   0.00226240
 0.87891,   0.11328125,   0.00114216,  -0.00041833,   0.02949583,   0.00121636
 0.88672,   0.11328125,   0.00195178,   0.00128896,   0.02938141,   0.00233898
 0.89453,   0.11328125,   0.00254953,   0.00284553,   0.02927789,   0.00382062
 0.90234,   0.11328125,   0.00294955,   0.00423485,   0.02918527,   0.00516080
 0.91016,   0.11328125,   0.00316787,   0.00544026,   0.02910351,   0.00629538
 0.91797,   0.11328125,   0.00322233,   0.00644486,   0.02903256,   0.00720553
 0.92578,   0.11328125,   0.00313260,   0.00723134,   0.02897237,   0.00788070
 0.93359,   0.11328125,   0.00292017,   0.00778188,   0.02892293,   0.00831174
 0.94141,   0.11328125,   0.00260838,   0.00807797,   0.02888430,   0.00848865
 0.94922,   0.11328125,   0.00222251,   0.00810032,   0.02885662,   0.00839969
 0.95703,   0.11328125,   0.00178987,   0.00782871,   0.02884014,   0.00803072
 0.96484,   0.11328125,   0.00134000,   0.00724185,   0.02883523,   0.00736478
 0.97266,   0.11328125,   0.00090485,   0.00631721,   0.02884239,   0.00638168
 0.98047,   0.11328125,   0.00051902,   0.00503079,   0.02886223,   0.00505749
 0.98828,   0.11328125,   0.00022004,   0.00335687,   0.02889546,   0.00336407
 0.99609,   0.11328125,   0.00004857,   0.00126757,   0.02894281,   0.00126850
 0.00391,   0.12109375,  -0.00005293,   0.00013274,   0.03668132,   0.00014290
 0.01172,   0.12109375,  -0.00026271,   0.00068888,   0.03661460,   0.00073728
 0.01953,   0.12109375,  -0.00067754,   0.00147272,   0.03654909,   0.00162110
 0.02734,   0.12109375,  -0.00129127,   0.00243065,   0.03648481,   0.00275235
 0.03516,   0.12109375,  -0.00209682,   0.00351769,   0.03642171,   0.00409522
 0.04297,   0.12109375,  -0.00308660,   0.00469676,   0.03635964,   0.00562020
 0.05078,   0.12109375,  -0.00425289,   0.00593776,   0.03629839,   0.00730370
 0.05859,   0.12109375,  -0.00558813,   0.00721683,   0.03623770,   0.00912742
 0.06641,   0.12109375,  -0.00708517,   0.00851546,   0.03617727,   0.01107758
 0.07422,   0.12109375,  -0.00873743,   0.00981971,   0.03611678,   0.01314418
 0.08203,   0.12109375,  -0.01053897,   0.01111950,   0.03605587,   0.01532035
 0.08984,   0.12109375,  -0.01248458,   0.01240784,   0.03599418,   0.01760168
 0.09766,   0.12109375,  -0.01456975,   0.01368022,   0.03593133,   0.01998564
 0.10547,   0.12109375,  -0.01679062,   0.01493404,   0.03586696,   0.02247110
 0.11328,   0.12109375,  -0.01914392,   0.01616806,   0.03580067,   0.02505785
 0.12109,   0.12109375,  -0.02162686,   0.01738199,   0.03573212,   0.02774625
 0.12891,   0.12109375,  -0.02423702,   0.01857604,   0.03566095,   0.03053690
 0.13672,   0.12109375,  -0.02697223,   0.01975065,   0.03558682,   0.03343037
 0.14453,   0.12109375,  -0.02983043,   0.02090624,   0.03550940,   0.03642698
 0.15234,   0.12109375,  -0.03280953,   0.02204291,   0.03542840,   0.03952664
 0.16016,   0.12109375,  -0.03590734,   0.02316039,   0.03534354,   0.04272869
 0.16797,   0.12109375,  -0.03912141,   0.02425784,   0.03525457,   0.04603180
 0.17578,   0.12109375,  -0.04244892,   0.02533382,   0.03516127,   0.04943392
 0.18359,   0.12109375,  -0.04588662,   0.02638623,   0.03506344,   0.05293218
 0.19141,   0.12109375,  -0.04943076,   0.02741231,   0.03496092,   0.05652287
 0.19922,   0.12109375,  -0.05307697,   0.02840864,   0.03485359,   0.06020146
 0.20703,   0.12109375,  -0.05682026,   0.02937115,   0.03474135,   0.06396254
 0.21484,   0.12109375,  -0.06065495,   0.03029522,   0.03462417,   0.06779988
 0.22266,   0.12109375,  -0.06457466,   0.03117568,   0.03450204,   0.07170641
 0.23047,   0.12109375,  -0.06857229,   0.03200691,   0.03437501,   0.07567432
 0.23828,   0.12109375,  -0.07264004,   0.03278293,   0.03424318,   0.07969502
 0.24609,   0.12109375,  -0.07676938,   0.03349744,   0.03410670,   0.08375927
 0.25391,   0.12109375,  -0.08095109,   0.03414394,   0.03396580,   0.08785720
 0.26172,   0.12109375,  -0.08517532,   0.03471578,   0.03382074,   0.09197837
 0.26953,   0.12109375,  -0.08943159,   0.03520630,   0.03367188,   0.09611187
 0.27734,   0.12109375,  -0.09370884,   0.03560885,   0.03351962,   0.10024639
 0.28516,   0.12109375,  -0.09799553,   0.03591695,   0.03336445,   0.10437026
 0.29297,   0.12109375,  -0.10227963,   0.03612428,   0.03320690,   0.10847159
 0.30078,   0.12109375,  -0.10654876,   0.03622486,   0.03304760,   0.11253834
 0.30859,   0.12109375,  -0.11079019,   0.03621302,   0.03288724,   0.11655835
 0.31641,   0.12109375,  -0.11499098,   0.03608356,   0.03272656,   0.12051950
 0.32422,   0.12109375,  -0.11913801,   0.03583176,   0.03256637,   0.12440972
 0.33203,   0.12109375,  -0.12321805,   0.03545345,   0.03240755,   0.12821714
 0.33984,   0.12109375,  -0.12721786,   0.03494509,   0.03225102,   0.13193007
 0.34766,   0.12109375,  -0.13112425,   0.03430376,   0.03209773,   0.13553714
 0.35547,   0.12109375,  -0.13492415,   0.03352725,   0.03194868,   0.13902734
 0.36328,   0.12109375,  -0.13860466,   0.03261408,   0.03180489,   0.14239006
 0.37109,   0.12109375,  -0.14215313,   0.03156349,   0.03166741,   0.14561513
 0.37891,   0.12109375,  -0.14555720,   0.03037553,   0.03153725,   0.14869287
 0.38672,   0.12109375,  -0.14880486,   0.02905102,   0.03141545,   0.15161415
 0.39453,   0.12109375,  -0.15188451,   0.02759154,   0.03130301,   0.15437033
 0.40234,   0.12109375,  -0.15478496,   0.02599952,   0.03120088,   0.15695337
 0.41016,   0.12109375,  -0.15749550,   0.02427813,   0.03110997,   0.15935577
 0.41797,   0.12109375,  -0.16000592,   0.02243137,   0.03103113,   0.16157061
 0.42578,   0.12109375,  -0.16230653,   0.02046397,   0.03096511,   0.16359151
 0.43359,   0.12109375,  -0.16438820,   0.01838146,   0.03091258,   0.16541269
 0.44141,   0.12109375,  -0.16624236,   0.01619009,   0.03087408,   0.16702886
 0.44922,   0.12109375,  -0.16786105,   0.01389685,   0.03085007,   0.16843531
 0.45703,   0.12109375,  -0.16923691,   0.01150941,   0.03084082,   0.16962782
 0.46484,   0.12109375,  -0.17036319,   0.00903614,   0.03084651,   0.17060266
 0.47266,   0.12109375,  -0.17123380,   0.00648606,   0.03086713,   0.17135660
 0.48047,   0.12109375,  -0.17184332,   0.00386879,   0.03090253,   0.17188686
 0.48828,   0.12109375,  -0.17218699,   0.00119459,   0.03095238,   0.17219113
 0.49609,   0.12109375,  -0.17226076,  -0.00152577,   0.03101620,   0.17226751
 0.50391,   0.12109375,  -0.17206131,  -0.00428095,   0.03109332,   0.17211455
 0.51172,   0.12109375,  -0.17158607,  -0.00705913,   0.03118291,   0.17173122
 0.51953,   0.12109375,  -0.17083325,  -0.00984805,   0.03128397,   0.17111687
 0.52734,   0.12109375,  -0.16980189,  -0.01263504,   0.03139534,   0.17027133
 0.53516,   0.12109375,  -0.16849185,  -0.01540708,   0.03151569,   0.16919480
 0.54297,   0.12109375,  -0.16690389,  -0.01815082,   0.03164358,   0.16788794
 0.55078,   0.12109375,  -0.16503970,  -0.02085270,   0.03177741,   0.16635185
 0.55859,   0.12109375,  -0.16290192,  -0.02349896,   0.03191549,   0.16458809
 0.56641,   0.12109375,  -0.16049422,  -0.02607574,   0.03205602,   0.16259870
 0.57422,   0.12109375,  -0.15782127,  -0.02856916,   0.03219712,   0.16038625
 0.58203,   0.12109375,  -0.15488888,  -0.03096539,   0.03233688,   0.15795385
 0.58984,   0.12109375,  -0.15170394,  -0.03325074,   0.03247334,   0.15530517
 0.59766,   0.12109375,  -0.14827452,  -0.03541179,   0.03260456,   0.15244450
 0.60547,   0.12109375,  -0.14460986,  -0.03743545,   0.03272861,   0.14937679
 0.61328,   0.12109375,  -0.14072042,  -0.03930914,   0.03284363,   0.14610765
 0.62109,   0.12109375,  -0.13661787,  -0.04102081,   0.03294781,   0.14264344
 0.62891,   0.12109375,  -0.13231512,  -0.04255916,   0.03303949,   0.13899126
 0.63672,   0.12109375,  -0.12782627,  -0.04391370,   0.03311714,   0.13515904
 0.64453,   0.12109375,  -0.12316664,  -0.04507490,   0.03317936,   0.13115551
 0.65234,   0.12109375,  -0.11835272,  -0.04603433,   0.03322498,   0.12699026
 0.66016,   0.12109375,  -0.11340211,  -0.04678473,   0.03325302,   0.12267375
 0.66797,   0.12109375,  -0.10833345,  -0.04732019,   0.03326273,   0.11821733
 0.67578,   0.12109375,  -0.10316639,  -0.04763622,   0.03325359,   0.11363324
 0.68359,   0.12109375,  -0.09792141,  -0.04772984,   0.03322534,   0.10893457
 0.69141,   0.12109375,  -0.09261979,  -0.04759972,   0.03317798,   0.10413529
 0.69922,   0.12109375,  -0.08728340,  -0.04724617,   0.03311178,   0.09925015
 0.70703,   0.12109375,  -0.08193463,  -0.04667127,   0.03302723,   0.09429471
 0.71484,   0.12109375,  -0.07659616,  -0.04587887,   0.03292509,   0.08928518
 0.72266,   0.12109375,  -0.07129083,  -0.04487456,   0.03280635,   0.08423840
 0.73047,   0.12109375,  -0.06604141,  -0.04366575,   0.03267220,   0.07917175
 0.73828,   0.12109375,  -0.06087047,  -0.04226155,   0.03252403,   0.07410299
 0.74609,   0.12109375,  -0.05580013,  -0.04067275,   0.03236338,   0.06905017
 0.75391,   0.12109375,  -0.05085185,  -0.03891173,   0.03219195,   0.06403150
 0.76172,   0.12109375,  -0.04604627,  -0.03699236,   0.03201151,   0.05906517
 0.76953,   0.12109375,  -0.04140299,  -0.03492987,   0.03182391,   0.05416921
 0.77734,   0.12109375,  -0.03694038,  -0.03274071,   0.03163103,   0.04936138
 0.78516,   0.12109375,  -0.03267538,  -0.03044239,   0.03143477,   0.04465892
 0.79297,   0.12109375,  -0.02862337,  -0.02805331,   0.03123696,   0.04007849
 0.80078,   0.12109375,  -0.02479799,  -0.02559259,   0.03103939,   0.03563595
 0.80859,   0.12109375,  -0.02121102,  -0.02307991,   0.03084375,   0.03134629
 0.81641,   0.12109375,  -0.01787225,  -0.02053531,   0.03065162,   0.02722346
 0.82422,   0.12109375,  -0.01478940,  -0.01797905,   0.03046443,   0.02328031
 0.83203,   0.12109375,  -0.01196803,  -0.01543145,   0.03028347,   0.01952853
 0.83984,   0.12109375,  -0.00941151,  -0.01291278,   0.03010985,   0.01597862
 0.84766,   0.12109375,  -0.00712095,  -0.01044311,   0.02994453,   0.01263988
 0.85547,   0.12109375,  -0.00509524,  -0.00804230,   0.02978828,   0.00952051
 0.86328,   0.12109375,  -0.00333102,  -0.00572988,   0.02964172,   0.00662777
 0.87109,   0.12109375,  -0.00182272,  -0.00352511,   0.02950531,   0.00396846
 0.87891,   0.12109375,  -0.00056256,  -0.00144691,   0.02937935,   0.00155242
 0.88672,   0.12109375,   0.00045934,   0.00048601,   0.02926404,   0.00066873
 0.89453,   0.12109375,   0.00125497,   0.00225510,   0.02915947,   0.00258078
 0.90234,   0.12109375,   0.00183832,   0.00384190,   0.02906564,   0.00425906
 0.91016,   0.12109375,   0.00222538,   0.00522784,   0.02898251,   0.00568178
 0.91797,   0.12109375,   0.00243407,   0.00639414,   0.02891002,   0.00684177
 0.92578,   0.12109375,   0.00248418,   0.00732167,   0.02884811,   0.00773163
 0.93359,   0.12109375,   0.00239743,   0.00799073,   0.02879674,   0.00834263
 0.94141,   0.12109375,   0.00219742,   0.00838091,   0.02875596,   0.00866420
 0.94922,   0.12109375,   0.00190971,   0.00847095,   0.02872587,   0.00868355
 0.95703,   0.12109375,   0.00156190,   0.00823853,   0.02870671,   0.00838528
 0.96484,   0.12109375,   0.00118370,   0.00766010,   0.02869880,   0.00775102
 0.97266,   0.12109375,   0.00080713,   0.00671069,   0.02870259,   0.00675906
 0.98047,   0.12109375,   0.00046659,   0.00536367,   0.02871863,   0.00538393
 0.98828,   0.12109375,   0.00019907,   0.00359049,   0.02874756,   0.00359600
 0.99609,   0.12109375,   0.00004417,   0.00136032,   0.02879000,   0.00136103
 0.00391,   0.12890625,  -0.00006218,   0.00024784,   0.03677964,   0.00025552
 0.01172,   0.12890625,  -0.00030646,   0.00102784,   0.03670268,   0.00107256
 0.01953,   0.12890625,  -0.00078557,   0.00202770,   0.03662843,   0.00217455
 0.02734,   0.12890625,  -0.00148900,   0.00319284,   0.03655680,   0.00352298
 0.03516,   0.12890625,  -0.00240579,   0.00447784,   0.03648758,   0.00508320
 0.04297,   0.12890625,  -0.00352493,   0.00584552,   0.03642048,   0.00682607
 0.05078,   0.12890625,  -0.00483571,   0.00726607,   0.03635513,   0.00872811
 0.05859,   0.12890625,  -0.00632806,   0.00871611,   0.03629112,   0.01077102
 0.06641,   0.12890625,  -0.00799269,   0.01017785,   0.03622801,   0.01294109
 0.07422,   0.12890625,  -0.00982127,   0.01163816,   0.03616533,   0.01522839
 0.08203,   0.12890625,  -0.01180646,   0.01308779,   0.03610261,   0.01762619
 0.08984,   0.12890625,  -0.01394191,   0.01452062,   0.03603935,   0.02013021
 0.09766,   0.12890625,  -0.01622226,   0.01593294,   0.03597509,   0.02273808
 0.10547,   0.12890625,  -0.01864296,   0.01732288,   0.03590934,   0.02544881
 0.11328,   0.12890625,  -0.02120024,   0.01868981,   0.03584164,   0.02826233
 0.12109,   0.12890625,  -0.02389095,   0.02003389,   0.03577155,   0.03117907
 0.12891,   0.12890625,  -0.02671237,   0.02135571,   0.03569864,   0.03419966
 0.13672,   0.12890625,  -0.02966210,   0.02265591,   0.03562251,   0.03732466
 0.14453,   0.12890625,  -0.03273787,   0.02393495,   0.03554277,   0.04055429
 0.15234,   0.12890625,  -0.03593744,   0.02519287,   0.03545908,   0.04388828
 0.16016,   0.12890625,  -0.03925840,   0.02642919,   0.03537109,   0.04732572
 0.16797,   0.12890625,  -0.04269806,   0.02764276,   0.03527852,   0.05086499
 0.17578,   0.12890625,  -0.04625338,   0.02883171,   0.03518109,   0.05450360
 0.18359,   0.12890625,  -0.04992079,   0.02999346,   0.03507856,   0.05823824
 0.19141,   0.12890625,  -0.05369619,   0.03112463,   0.03497075,   0.06206468
 0.19922,   0.12890625,  -0.05757485,   0.03222118,   0.03485749,   0.06597778
 0.20703,   0.12890625,  -0.06155132,   0.03327837,   0.03473866,   0.06997153
 0.21484,   0.12890625,  -0.06561948,   0.03429085,   0.03461420,   0.07403904
 0.22266,   0.12890625,  -0.06977245,   0.03525273,   0.03448406,   0.07817257
 0.23047,   0.12890625,  -0.07400262,   0.03615767,   0.03434830,   0.08236362
 0.23828,   0.12890625,  -0.07830165,   0.03699895,   0.03420699,   0.08660295
 0.24609,   0.12890625,  -0.08266047,   0.03776958,   0.03406029,   0.09088066
 0.25391,   0.12890625,  -0.08706934,   0.03846239,   0.03390841,   0.09518627
 0.26172,   0.12890625,  -0.09151789,   0.03907011,   0.03375164,   0.09950878
 0.26953,   0.12890625,  -0.09599514,   0.03958548,   0.03359033,   0.10383678
 0.27734,   0.12890625,  -0.10048957,   0.04000136,   0.03342491,   0.10815851
 0.28516,   0.12890625,  -0.10498921,   0.04031077,   0.03325589,   0.11246196
 0.29297,   0.12890625,  -0.10948166,   0.04050702,   0.03308386,   0.11673496
 0.30078,   0.12890625,  -0.11395419,   0.04058378,   0.03290947,   0.12096529
 0.30859,   0.12890625,  -0.11839382,   0.04053516,   0.03273345,   0.12514071
 0.31641,   0.12890625,  -0.12278738,   0.04035576,   0.03255661,   0.12924909
 0.32422,   0.12890625,  -0.12712158,   0.04004077,   0.03237984,   0.13327850
 0.33203,   0.12890625,  -0.13138309,   0.03958599,   0.03220405,   0.13721723
 0.33984,   0.12890625,  -0.13555864,   0.03898791,   0.03203025,   0.14105389
 0.34766,   0.12890625,  -0.13963502,   0.03824372,   0.03185947,   0.14477749
 0.35547,   0.12890625,  -0.14359922,   0.03735139,   0.03169279,   0.14837743
 0.36328,   0.12890625,  -0.14743843,   0.03630966,   0.03153131,   0.15184361
 0.37109,   0.12890625,  -0.15114013,   0.03511808,   0.03137617,   0.15516642
 0.37891,   0.12890625,  -0.15469211,   0.03377701,   0.03122847,   0.15833678
 0.38672,   0.12890625,  -0.15808254,   0.03228764,   0.03108934,   0.16134616
 0.39453,   0.12890625,  -0.16129999,   0.03065201,   0.03095986,   0.16418657
 0.40234,   0.12890625,  -0.16433344,   0.02887296,   0.03084109,   0.16685061
 0.41016,   0.12890625,  -0.16717237,   0.02695416,   0.03073403,   0.16933141
 0.41797,   0.12890625,  -0.16980671,   0.02490010,   0.03063961,   0.17162265
 0.42578,   0.12890625,  -0.17222691,   0.02271605,   0.03055867,   0.17371853
 0.43359,   0.12890625,  -0.17442392,   0.02040807,   0.03049196,   0.17561377
 0.44141,   0.12890625,  -0.17638925,   0.01798298,   0.03044012,   0.17730357
 0.44922,   0.12890625,  -0.17811493,   0.01544833,   0.03040366,   0.17878361
 0.45703,   0.12890625,  -0.17959355,   0.01281240,   0.03038297,   0.18004999
 0.46484,   0.12890625,  -0.18081827,   0.01008416,   0.03037827,   0.18109925
 0.47266,   0.12890625,  -0.18178285,   0.00727323,   0.03038962,   0.18192829
 0.48047,   0.12890625,  -0.18248162,   0.00438991,   0.03041695,   0.18253442
 0.48828,   0.12890625,  -0.18290956,   0.00144508,   0.03045997,   0.18291527
 0.49609,   0.12890625,  -0.18306227,  -0.00154978,   0.03051826,   0.18306883
 0.50391,   0.12890625,  -0.18293602,  -0.00458264,   0.03059119,   0.18299341
 0.51172,   0.12890625,  -0.18252776,  -0.00764093,   0.03067797,   0.18268762
 0.51953,   0.12890625,  -0.18183518,  -0.01071164,   0.03077762,   0.18215041
 0.52734,   0.12890625,  -0.18085672,  -0.01378128,   0.03088899,   0.18138103
 0.53516,   0.12890625,  -0.17959163,  -0.01683597,   0.03101079,   0.18037906
 0.54297,   0.12890625,  -0.17803999,  -0.01986152,   0.03114156,   0.17914441
 0.55078,   0.12890625,  -0.17620277,  -0.02284341,   0.03127969,   0.17767734
 0.55859,   0.12890625,  -0.17408188,  -0.02576691,   0.03142346,   0.17597851
 0.56641,   0.12890625,  -0.17168021,  -0.02861717,   0.03157104,   0.17404895
 0.57422,   0.12890625,  -0.16900168,  -0.03137921,   0.03172051,   0.17189015
 0.58203,   0.12890625,  -0.16605131,  -0.03403811,   0.03186989,   0.16950407
 0.58984,   0.12890625,  -0.16283525,  -0.03657903,   0.03201717,   0.16689321
 0.59766,   0.12890625,  -0.15936081,  -0.03898736,   0.03216030,   0.16406060
 0.60547,   0.12890625,  -0.15563654,  -0.04124881,   0.03229727,   0.16100993
 0.61328,   0.12890625,  -0.15167225,  -0.04334951,   0.03242609,   0.15774553
 0.62109,   0.12890625,  -0.14747902,  -0.04527621,   0.03254488,   0.15427248
 0.62891,   0.12890625,  -0.14306924,  -0.04701630,   0.03265183,   0.15059662
 0.63672,   0.12890625,  -0.13845661,  -0.04855804,   0.03274526,   0.14672463
 0.64453,   0.12890625,  -0.13365613,  -0.04989067,   0.03282367,   0.14266408
 0.65234,   0.12890625,  -0.12868407,  -0.05100454,   0.03288572,   0.13842345
 0.66016,   0.12890625,  -0.12355796,  -0.05189124,   0.03293030,   0.13401220
 0.66797,   0.12890625,  -0.11829652,  -0.05254377,   0.03295651,   0.12944078
 0.67578,   0.12890625,  -0.11291958,  -0.05295664,   0.03296369,   0.12472064
 0.68359,   0.12890625,  -0.10744801,  -0.05312597,   0.03295146,   0.11986427
 0.69141,   0.12890625,  -0.10190358,  -0.05304964,   0.03291969,   0.11488518
 0.69922,   0.12890625,  -0.09630885,  -0.05272736,   0.03286850,   0.10979786
 0.70703,   0.12890625,  -0.09068702,  -0.05216070,   0.03279831,   0.10461775
 0.71484,   0.12890625,  -0.08506174,  -0.05135319,   0.03270977,   0.09936121
 0.72266,   0.12890625,  -0.07945697,  -0.05031034,   0.03260379,   0.09404542
 0.73047,   0.12890625,  -0.07389675,  -0.04903961,   0.03248150,   0.08868829
 0.73828,   0.12890625,  -0.06840499,  -0.04755039,   0.03234424,   0.08330835
 0.74609,   0.12890625,  -0.06300529,  -0.04585396,   0.03219353,   0.07792465
 0.75391,   0.12890625,  -0.05772068,  -0.04396341,   0.03203103,   0.07255658
 0.76172,   0.12890625,  -0.05257342,  -0.04189351,   0.03185854,   0.06722374
 0.76953,   0.12890625,  -0.04758479,  -0.03966063,   0.03167791,   0.06194576
 0.77734,   0.12890625,  -0.04277484,  -0.03728252,   0.03149106,   0.05674216
 0.78516,   0.12890625,  -0.03816224,  -0.03477819,   0.03129990,   0.05163215
 0.79297,   0.12890625,  -0.03376404,  -0.03216772,   0.03110635,   0.04663445
 0.80078,   0.12890625,  -0.02959553,  -0.02947207,   0.03091224,   0.04176719
 0.80859,   0.12890625,  -0.02567008,  -0.02671286,   0.03071932,   0.03704767
 0.81641,   0.12890625,  -0.02199900,  -0.02391222,   0.03052924,   0.03249231
 0.82422,   0.12890625,  -0.01859143,  -0.02109257,   0.03034349,   0.02811650
 0.83203,   0.12890625,  -0.01545426,  -0.01827648,   0.03016344,   0.02393457
 0.83984,   0.12890625,  -0.01259205,  -0.01548649,   0.02999026,   0.01995973
 0.84766,   0.12890625,  -0.01000702,  -0.01274499,   0.02982495,   0.01620417
 0.85547,   0.12890625,  -0.00769900,  -0.01007414,   0.02966837,   0.01267923
 0.86328,   0.12890625,  -0.00566547,  -0.00749579,   0.02952115,   0.00939598
 0.87109,   0.12890625,  -0.00390152,  -0.00503145,   0.02938381,   0.00636689
 0.87891,   0.12890625,  -0.00239996,  -0.00270228,   0.02925669,   0.00361416
 0.88672,   0.12890625,  -0.00115133,  -0.00052916,   0.02914001,   0.00126711
 0.89453,   0.12890625,  -0.00014395,   0.00146726,   0.02903386,   0.00147431
 0.90234,   0.12890625,   0.00063599,   0.00326644,   0.02893827,   0.00332778
 0.91016,   0.12890625,   0.00120439,   0.00484783,   0.02885321,   0.00499520
 0.91797,   0.12890625,   0.00157916,   0.00619069,   0.02877860,   0.00638893
 0.92578,   0.12890625,   0.00178024,   0.00727394,   0.02871438,   0.00748862
 0.93359,   0.12890625,   0.00182947,   0.00807598,   0.02866051,   0.00828060
 0.94141,   0.12890625,   0.00175068,   0.00857446,   0.02861700,   0.00875136
 0.94922,   0.12890625,   0.00156965,   0.00874614,   0.02858396,   0.00888588
 0.95703,   0.12890625,   0.00131416,   0.00856665,   0.02856158,   0.00866686
 0.96484,   0.12890625,   0.00101405,   0.00801029,   0.02855013,   0.00807422
 0.97266,   0.12890625,   0.00070127,   0.00704985,   0.02855004,   0.00708465
 0.98047,   0.12890625,   0.00040997,   0.00565635,   0.02856180,   0.00567118
 0.98828,   0.12890625,   0.00017652,   0.00379880,   0.02858595,   0.00380289
 0.99609,   0.12890625,   0.00003947,   0.00144396,   0.02862305,   0.00144450
 0.00391,   0.13671875,  -0.00007166,   0.00038168,   0.03687530,   0.00038835
 0.01172,   0.13671875,  -0.00035131,   0.00141795,   0.03678785,   0.00146083
 0.01953,   0.13671875,  -0.00089622,   0.00266160,   0.03670467,   0.00280844
