x,y,u,v,p,speed
 0.05078,   0.14453125,  -0.00766449,   0.00508321,   0.04463922,   0.00919692
 0.05859,   0.14453125,  -0.01015235,   0.00783565,   0.04457484,   0.01282450
 0.06641,   0.14453125,  -0.01298547,   0.01090157,   0.04450646,   0.01695485
 0.07422,   0.14453125,  -0.01616828,   0.01423444,   0.04443391,   0.02154142
 0.08203,   0.14453125,  -0.01970757,   0.01779438,   0.04435700,   0.02655237
 0.08984,   0.14453125,  -0.02361177,   0.02154729,   0.04427543,   0.03196562
 0.09766,   0.14453125,  -0.02789017,   0.02546429,   0.04418870,   0.03776627
 0.10547,   0.14453125,  -0.03255223,   0.02952127,   0.04409612,   0.04394489
 0.11328,   0.14453125,  -0.03760685,   0.03369835,   0.04399669,   0.05049608
 0.12109,   0.14453125,  -0.04306168,   0.03797905,   0.04388917,   0.05741704
 0.12891,   0.14453125,  -0.04892250,   0.04234926,   0.04377200,   0.06470603
 0.13672,   0.14453125,  -0.05519251,   0.04679604,   0.04364335,   0.07236079
 0.14453,   0.14453125,  -0.06187167,   0.05130629,   0.04350115,   0.08037686
 0.15234,   0.14453125,  -0.06895605,   0.05586541,   0.04334313,   0.08874616
 0.16016,   0.14453125,  -0.07643727,   0.06045624,   0.04316683,   0.09745570
 0.16797,   0.14453125,  -0.08430206,   0.06505818,   0.04296968,   0.10648664
 0.17578,   0.14453125,  -0.09253199,   0.06964674,   0.04274907,   0.11581380
 0.18359,   0.14453125,  -0.10110337,   0.07419339,   0.04250237,   0.12540555
 0.19141,   0.14453125,  -0.10998745,   0.07866591,   0.04222704,   0.13522413
 0.19922,   0.14453125,  -0.11915075,   0.08302894,   0.04192068,   0.14522640
 0.20703,   0.14453125,  -0.12855569,   0.08724485,   0.04158110,   0.15536483
 0.21484,   0.14453125,  -0.13816129,   0.09127480,   0.04120640,   0.16558874
 0.22266,   0.14453125,  -0.14792413,   0.09507981,   0.04079502,   0.17584572
 0.23047,   0.14453125,  -0.15779926,   0.09862188,   0.04034584,   0.18608300
 0.23828,   0.14453125,  -0.16774120,   0.10186505,   0.03985818,   0.19624882
 0.24609,   0.14453125,  -0.17770489,   0.10477626,   0.03933188,   0.20629371
 0.25391,   0.14453125,  -0.18764656,   0.10732613,   0.03876733,   0.21617153
 0.26172,   0.14453125,  -0.19752444,   0.10948946,   0.03816546,   0.22584031
 0.26953,   0.14453125,  -0.20729941,   0.11124558,   0.03752775,   0.23526288
 0.27734,   0.14453125,  -0.21693538,   0.11257851,   0.03685624,   0.24440720
 0.28516,   0.14453125,  -0.22639959,   0.11347687,   0.03615348,   0.25324647
 0.29297,   0.14453125,  -0.23566270,   0.11393376,   0.03542251,   0.26175907
 0.30078,   0.14453125,  -0.24469878,   0.11394640,   0.03466681,   0.26992828
 0.30859,   0.14453125,  -0.25348520,   0.11351577,   0.03389025,   0.27774193
 0.31641,   0.14453125,  -0.26200243,   0.11264614,   0.03309705,   0.28519191
 0.32422,   0.14453125,  -0.27023377,   0.11134468,   0.03229171,   0.29227372
 0.33203,   0.14453125,  -0.27816516,   0.10962092,   0.03147895,   0.29898596
 0.33984,   0.14453125,  -0.28578487,   0.10748643,   0.03066367,   0.30532986
 0.34766,   0.14453125,  -0.29308328,   0.10495436,   0.02985086,   0.31130889
 0.35547,   0.14453125,  -0.30005268,   0.10203910,   0.02904559,   0.31692836
 0.36328,   0.14453125,  -0.30668706,   0.09875601,   0.02825292,   0.32219513
 0.37109,   0.14453125,  -0.31298197,   0.09512114,   0.02747786,   0.32711733
 0.37891,   0.14453125,  -0.31893436,   0.09115099,   0.02672534,   0.33170413
 0.38672,   0.14453125,  -0.32454245,   0.08686234,   0.02600014,   0.33596558
 0.39453,   0.14453125,  -0.32980560,   0.08227209,   0.02530686,   0.33991238
 0.40234,   0.14453125,  -0.33472418,   0.07739708,   0.02464989,   0.34355580
 0.41016,   0.14453125,  -0.33929947,   0.07225402,   0.02403338,   0.34690744
 0.41797,   0.14453125,  -0.34353346,   0.06685940,   0.02346119,   0.34997916
 0.42578,   0.14453125,  -0.34742875,   0.06122938,   0.02293689,   0.35278290
 0.43359,   0.14453125,  -0.35098840,   0.05537977,   0.02246371,   0.35533051
 0.44141,   0.14453125,  -0.35421569,   0.04932599,   0.02204454,   0.35763362
 0.44922,   0.14453125,  -0.35711403,   0.04308310,   0.02168192,   0.35970346
 0.45703,   0.14453125,  -0.35968672,   0.03666575,   0.02137801,   0.36155071
 0.46484,   0.14453125,  -0.36193679,   0.03008827,   0.02113457,   0.36318528
 0.47266,   0.14453125,  -0.36386682,   0.02336473,   0.02095300,   0.36461620
 0.48047,   0.14453125,  -0.36547873,   0.01650902,   0.02083426,   0.36585141
 0.48828,   0.14453125,  -0.36677363,   0.00953497,   0.02077892,   0.36689754
 0.49609,   0.14453125,  -0.36775160,   0.00245647,   0.02078715,   0.36775981
 0.50391,   0.14453125,  -0.36841159,  -0.00471236,   0.02085868,   0.36844172
 0.51172,   0.14453125,  -0.36875119,  -0.01195697,   0.02099281,   0.36894499
 0.51953,   0.14453125,  -0.36876653,  -0.01926220,   0.02118845,   0.36926926
 0.52734,   0.14453125,  -0.36845213,  -0.02661208,   0.02144404,   0.36941193
 0.53516,   0.14453125,  -0.36780080,  -0.03398954,   0.02175761,   0.36936800
 0.54297,   0.14453125,  -0.36680355,  -0.04137618,   0.02212675,   0.36912983
 0.55078,   0.14453125,  -0.36544950,  -0.04875204,   0.02254859,   0.36868700
 0.55859,   0.14453125,  -0.36372592,  -0.05609531,   0.02301986,   0.36802612
 0.56641,   0.14453125,  -0.36161818,  -0.06338204,   0.02353681,   0.36713076
 0.57422,   0.14453125,  -0.35910987,  -0.07058594,   0.02409529,   0.36598125
 0.58203,   0.14453125,  -0.35618291,  -0.07767813,   0.02469070,   0.36455474
 0.58984,   0.14453125,  -0.35281773,  -0.08462691,   0.02531804,   0.36282512
 0.59766,   0.14453125,  -0.34899360,  -0.09139764,   0.02597191,   0.36076317
 0.60547,   0.14453125,  -0.34468895,  -0.09795264,   0.02664656,   0.35833671
 0.61328,   0.14453125,  -0.33988188,  -0.10425117,   0.02733589,   0.35551090
 0.62109,   0.14453125,  -0.33455069,  -0.11024951,   0.02803353,   0.35224866
 0.62891,   0.14453125,  -0.32867462,  -0.11590116,   0.02873289,   0.34851124
 0.63672,   0.14453125,  -0.32223459,  -0.12115721,   0.02942723,   0.34425892
 0.64453,   0.14453125,  -0.31521417,  -0.12596680,   0.03010976,   0.33945192
 0.65234,   0.14453125,  -0.30760048,  -0.13027780,   0.03077372,   0.33405143
 0.66016,   0.14453125,  -0.29938534,  -0.13403768,   0.03141252,   0.32802085
 0.66797,   0.14453125,  -0.29056632,  -0.13719450,   0.03201984,   0.32132712
 0.67578,   0.14453125,  -0.28114789,  -0.13969819,   0.03258981,   0.31394223
 0.68359,   0.14453125,  -0.27114245,  -0.14150185,   0.03311708,   0.30584474
 0.69141,   0.14453125,  -0.26057131,  -0.14256333,   0.03359702,   0.29702140
 0.69922,   0.14453125,  -0.24946549,  -0.14284678,   0.03402584,   0.28746867
 0.70703,   0.14453125,  -0.23786630,  -0.14232428,   0.03440069,   0.27719412
 0.71484,   0.14453125,  -0.22582560,  -0.14097741,   0.03471974,   0.26621764
 0.72266,   0.14453125,  -0.21340571,  -0.13879871,   0.03498232,   0.25457234
 0.73047,   0.14453125,  -0.20067895,  -0.13579288,   0.03518885,   0.24230507
 0.73828,   0.14453125,  -0.18772673,  -0.13197768,   0.03534093,   0.22947643
 0.74609,   0.14453125,  -0.17463815,  -0.12738445,   0.03544122,   0.21616032
 0.75391,   0.14453125,  -0.16150829,  -0.12205816,   0.03549335,   0.20244288
 0.76172,   0.14453125,  -0.14843605,  -0.11605689,   0.03550183,   0.18842097
 0.76953,   0.14453125,  -0.13552179,  -0.10945085,   0.03547185,   0.17420002
 0.77734,   0.14453125,  -0.12286476,  -0.10232089,   0.03540907,   0.15989157
 0.78516,   0.14453125,  -0.11056052,  -0.09475652,   0.03531945,   0.14561053
 0.79297,   0.14453125,  -0.09869849,  -0.08685362,   0.03520901,   0.13147221
 0.80078,   0.14453125,  -0.08735972,  -0.07871190,   0.03508362,   0.11758948
 0.80859,   0.14453125,  -0.07661507,  -0.07043234,   0.03494885,   0.10407009
 0.81641,   0.14453125,  -0.06652377,  -0.06211459,   0.03480978,   0.09101447
 0.82422,   0.14453125,  -0.05713259,  -0.05385468,   0.03467090,   0.07851407
 0.83203,   0.14453125,  -0.04847540,  -0.04574301,   0.03453599,   0.06665049
 0.83984,   0.14453125,  -0.04057334,  -0.03786269,   0.03440814,   0.05549576
 0.84766,   0.14453125,  -0.03343531,  -0.03028846,   0.03428967,   0.04511442
 0.85547,   0.14453125,  -0.02705884,  -0.02308598,   0.03418219,   0.03556885
 0.86328,   0.14453125,  -0.02143115,  -0.01631165,   0.03408666,   0.02693259
 0.87109,   0.14453125,  -0.01653043,  -0.01001284,   0.03400341,   0.01932646
 0.87891,   0.14453125,  -0.01232702,  -0.00422856,   0.03393230,   0.01303212
 0.88672,   0.14453125,  -0.00878464,   0.00100956,   0.03387273,   0.00884247
 0.89453,   0.14453125,  -0.00586157,   0.00567601,   0.03382382,   0.00815936
 0.90234,   0.14453125,  -0.00351158,   0.00974978,   0.03378443,   0.01036289
 0.91016,   0.14453125,  -0.00168482,   0.01321270,   0.03375335,   0.01331969
 0.91797,   0.14453125,  -0.00032856,   0.01604751,   0.03372931,   0.01605087
 0.92578,   0.14453125,   0.00061223,   0.01823593,   0.03371112,   0.01824620
 0.93359,   0.14453125,   0.00119438,   0.01975674,   0.03369775,   0.01979281
 0.94141,   0.14453125,   0.00147614,   0.02058399,   0.03368836,   0.02063685
 0.94922,   0.14453125,   0.00151680,   0.02068545,   0.03368239,   0.02074098
 0.95703,   0.14453125,   0.00137636,   0.02002138,   0.03367957,   0.02006863
 0.96484,   0.14453125,   0.00111514,   0.01854386,   0.03367995,   0.01857736
 0.97266,   0.14453125,   0.00079331,   0.01619662,   0.03368386,   0.01621604
 0.98047,   0.14453125,   0.00047007,   0.01291552,   0.03369183,   0.01292407
 0.98828,   0.14453125,   0.00020272,   0.00862966,   0.03370447,   0.00863204
 0.99609,   0.14453125,   0.00004500,   0.00326309,   0.03372228,   0.00326340
 0.00391,   0.15234375,  -0.00011543,  -0.00068590,   0.04509830,   0.00069555
 0.01172,   0.15234375,  -0.00057177,  -0.00102667,   0.04503991,   0.00117515
 0.01953,   0.15234375,  -0.00146995,  -0.00051442,   0.04498203,   0.00155736
 0.02734,   0.15234375,  -0.00279057,   0.00070634,   0.04492387,   0.00287858
 0.03516,   0.15234375,  -0.00451379,   0.00251982,   0.04486446,   0.00516951
 0.04297,   0.15234375,  -0.00662236,   0.00483365,   0.04480284,   0.00819877
 0.05078,   0.15234375,  -0.00910348,   0.00757362,   0.04473820,   0.01184200
 0.05859,   0.15234375,  -0.01194950,   0.01067913,   0.04466990,   0.01602605
 0.06641,   0.15234375,  -0.01515783,   0.01409954,   0.04459742,   0.02070161
 0.07422,   0.15234375,  -0.01873014,   0.01779160,   0.04452032,   0.02583330
 0.08203,   0.15234375,  -0.02267147,   0.02171784,   0.04443812,   0.03139523
 0.08984,   0.15234375,  -0.02698906,   0.02584561,   0.04435029,   0.03736850
 0.09766,   0.15234375,  -0.03169128,   0.03014659,   0.04425607,   0.04373962
 0.10547,   0.15234375,  -0.03678669,   0.03459643,   0.04415452,   0.05049925
 0.11328,   0.15234375,  -0.04228308,   0.03917420,   0.04404438,   0.05764093
 0.12109,   0.15234375,  -0.04818669,   0.04386164,   0.04392412,   0.06515981
 0.12891,   0.15234375,  -0.05450140,   0.04864219,   0.04379192,   0.07305111
 0.13672,   0.15234375,  -0.06122800,   0.05349973,   0.04364565,   0.08130860
 0.14453,   0.15234375,  -0.06836351,   0.05841728,   0.04348295,   0.08992301
 0.15234,   0.15234375,  -0.07590052,   0.06337582,   0.04330124,   0.09888065
 0.16016,   0.15234375,  -0.08382673,   0.06835326,   0.04309779,   0.10816232
 0.16797,   0.15234375,  -0.09212456,   0.07332379,   0.04286978,   0.11774257
 0.17578,   0.15234375,  -0.10077107,   0.07825757,   0.04261433,   0.12758941
 0.18359,   0.15234375,  -0.10973805,   0.08312092,   0.04232865,   0.13766455
 0.19141,   0.15234375,  -0.11899234,   0.08787676,   0.04201003,   0.14792398
 0.19922,   0.15234375,  -0.12849644,   0.09248549,   0.04165599,   0.15831899
 0.20703,   0.15234375,  -0.13820922,   0.09690602,   0.04126433,   0.16879741
 0.21484,   0.15234375,  -0.14808690,   0.10109692,   0.04083318,   0.17930509
 0.22266,   0.15234375,  -0.15808398,   0.10501761,   0.04036111,   0.18978736
 0.23047,   0.15234375,  -0.16815430,   0.10862952,   0.03984719,   0.20019051
 0.23828,   0.15234375,  -0.17825202,   0.11189707,   0.03929101,   0.21046315
 0.24609,   0.15234375,  -0.18833254,   0.11478845,   0.03869273,   0.22055733
 0.25391,   0.15234375,  -0.19835325,   0.11727632,   0.03805310,   0.23042948
 0.26172,   0.15234375,  -0.20827418,   0.11933809,   0.03737345,   0.24004107
 0.26953,   0.15234375,  -0.21805843,   0.12095617,   0.03665573,   0.24935893
 0.27734,   0.15234375,  -0.22767245,   0.12211791,   0.03590241,   0.25835543
 0.28516,   0.15234375,  -0.23708615,   0.12281539,   0.03511651,   0.26700836
 0.29297,   0.15234375,  -0.24627293,   0.12304513,   0.03430154,   0.27530068
 0.30078,   0.15234375,  -0.25520951,   0.12280769,   0.03346141,   0.28322010
 0.30859,   0.15234375,  -0.26387577,   0.12210716,   0.03260044,   0.29075863
 0.31641,   0.15234375,  -0.27225452,   0.12095073,   0.03172324,   0.29791207
 0.32422,   0.15234375,  -0.28033127,   0.11934819,   0.03083469,   0.30467952
 0.33203,   0.15234375,  -0.28809399,   0.11731152,   0.02993987,   0.31106292
 0.33984,   0.15234375,  -0.29553290,   0.11485445,   0.02904398,   0.31706661
 0.34766,   0.15234375,  -0.30264026,   0.11199212,   0.02815230,   0.32269701
 0.35547,   0.15234375,  -0.30941026,   0.10874073,   0.02727015,   0.32796228
 0.36328,   0.15234375,  -0.31583881,   0.10511731,   0.02640279,   0.33287205
 0.37109,   0.15234375,  -0.32192348,   0.10113942,   0.02555542,   0.33743727
 0.37891,   0.15234375,  -0.32766332,   0.09682494,   0.02473309,   0.34166990
 0.38672,   0.15234375,  -0.33305877,   0.09219193,   0.02394071,   0.34558283
 0.39453,   0.15234375,  -0.33811152,   0.08725840,   0.02318295,   0.34918968
 0.40234,   0.15234375,  -0.34282439,   0.08204221,   0.02246427,   0.35250460
 0.41016,   0.15234375,  -0.34720116,   0.07656093,   0.02178883,   0.35554215
 0.41797,   0.15234375,  -0.35124638,   0.07083170,   0.02116051,   0.35831711
 0.42578,   0.15234375,  -0.35496526,   0.06487124,   0.02058287,   0.36084430
 0.43359,   0.15234375,  -0.35836342,   0.05869570,   0.02005913,   0.36313844
 0.44141,   0.15234375,  -0.36144673,   0.05232067,   0.01959216,   0.36521390
 0.44922,   0.15234375,  -0.36422111,   0.04576114,   0.01918449,   0.36708459
 0.45703,   0.15234375,  -0.36669229,   0.03903157,   0.01883825,   0.36876374
 0.46484,   0.15234375,  -0.36886565,   0.03214587,   0.01855522,   0.37026372
 0.47266,   0.15234375,  -0.37074599,   0.02511750,   0.01833679,   0.37159585
 0.48047,   0.15234375,  -0.37233736,   0.01795954,   0.01818398,   0.37277024
 0.48828,   0.15234375,  -0.37364283,   0.01068482,   0.01809742,   0.37379557
 0.49609,   0.15234375,  -0.37466433,   0.00330609,   0.01807736,   0.37467892
 0.50391,   0.15234375,  -0.37540246,  -0.00416386,   0.01812365,   0.37542555
 0.51172,   0.15234375,  -0.37585632,  -0.01171200,   0.01823578,   0.37603875
 0.51953,   0.15234375,  -0.37602333,  -0.01932482,   0.01841283,   0.37651958
 0.52734,   0.15234375,  -0.37589909,  -0.02698810,   0.01865350,   0.37686667
 0.53516,   0.15234375,  -0.37547725,  -0.03468668,   0.01895608,   0.37707603
 0.54297,   0.15234375,  -0.37474936,  -0.04240417,   0.01931849,   0.37714082
 0.55078,   0.15234375,  -0.37370480,  -0.05012266,   0.01973820,   0.37705114
 0.55859,   0.15234375,  -0.37233068,  -0.05782240,   0.02021233,   0.37679380
 0.56641,   0.15234375,  -0.37061183,  -0.06548154,   0.02073753,   0.37635217
 0.57422,   0.15234375,  -0.36853077,  -0.07307581,   0.02131008,   0.37570600
 0.58203,   0.15234375,  -0.36606781,  -0.08057819,   0.02192582,   0.37483128
 0.58984,   0.15234375,  -0.36320117,  -0.08795867,   0.02258018,   0.37370017
 0.59766,   0.15234375,  -0.35990714,  -0.09518403,   0.02326817,   0.37228101
 0.60547,   0.15234375,  -0.35616045,  -0.10221759,   0.02398441,   0.37053840
 0.61328,   0.15234375,  -0.35193461,  -0.10901914,   0.02472315,   0.36843336
 0.62109,   0.15234375,  -0.34720246,  -0.11554488,   0.02547829,   0.36592372
 0.62891,   0.15234375,  -0.34193679,  -0.12174753,   0.02624340,   0.36296450
 0.63672,   0.15234375,  -0.33611114,  -0.12757652,   0.02701180,   0.35950865
 0.64453,   0.15234375,  -0.32970070,  -0.13297837,   0.02777664,   0.35550780
 0.65234,   0.15234375,  -0.32268334,  -0.13789728,   0.02853094,   0.35091338
 0.66016,   0.15234375,  -0.31504079,  -0.14227589,   0.02926773,   0.34567778
 0.66797,   0.15234375,  -0.30675987,  -0.14605623,   0.02998013,   0.33975585
 0.67578,   0.15234375,  -0.29783379,  -0.14918096,   0.03066151,   0.33310648
 0.68359,   0.15234375,  -0.28826353,  -0.15159478,   0.03130562,   0.32569440
 0.69141,   0.15234375,  -0.27805904,  -0.15324604,   0.03190673,   0.31749201
 0.69922,   0.15234375,  -0.26724045,  -0.15408848,   0.03245981,   0.30848131
 0.70703,   0.15234375,  -0.25583905,  -0.15408317,   0.03296061,   0.29865573
 0.71484,   0.15234375,  -0.24389797,  -0.15320032,   0.03340588,   0.28802180
 0.72266,   0.15234375,  -0.23147251,  -0.15142116,   0.03379342,   0.27660060
 0.73047,   0.15234375,  -0.21863011,  -0.14873959,   0.03412217,   0.26442880
 0.73828,   0.15234375,  -0.20544972,  -0.14516357,   0.03439227,   0.25155924
 0.74609,   0.15234375,  -0.19202077,  -0.14071609,   0.03460505,   0.23806090
 0.75391,   0.15234375,  -0.17844150,  -0.13543566,   0.03476299,   0.22401827
 0.76172,   0.15234375,  -0.16481687,  -0.12937625,   0.03486961,   0.20952999
 0.76953,   0.15234375,  -0.15125607,  -0.12260655,   0.03492936,   0.19470687
 0.77734,   0.15234375,  -0.13786960,  -0.11520869,   0.03494742,   0.17966933
 0.78516,   0.15234375,  -0.12476633,  -0.10727624,   0.03492949,   0.16454431
 0.79297,   0.15234375,  -0.11205043,  -0.09891183,   0.03488159,   0.14946187
 0.80078,   0.15234375,  -0.09981857,  -0.09022432,   0.03480982,   0.13455175
 0.80859,   0.15234375,  -0.08815736,  -0.08132578,   0.03472016,   0.11994000
 0.81641,   0.15234375,  -0.07714135,  -0.07232845,   0.03461825,   0.10574589
 0.82422,   0.15234375,  -0.06683153,  -0.06334183,   0.03450926,   0.09207954
 0.83203,   0.15234375,  -0.05727448,  -0.05447010,   0.03439774,   0.07904023
 0.83984,   0.15234375,  -0.04850215,  -0.04581000,   0.03428755,   0.06671592
 0.84766,   0.15234375,  -0.04053215,  -0.03744918,   0.03418181,   0.05518421
 0.85547,   0.15234375,  -0.03336863,  -0.02946526,   0.03408289,   0.04451592
 0.86328,   0.15234375,  -0.02700337,  -0.02192531,   0.03399245,   0.03478364
 0.87109,   0.15234375,  -0.02141724,  -0.01488604,   0.03391151,   0.02608241
 0.87891,   0.15234375,  -0.01658164,  -0.00839437,   0.03384048,   0.01858538
 0.88672,   0.15234375,  -0.01246010,  -0.00248854,   0.03377930,   0.01270618
 0.89453,   0.15234375,  -0.00900964,   0.00280057,   0.03372752,   0.00943487
 0.90234,   0.15234375,  -0.00618208,   0.00744767,   0.03368437,   0.00967914
 0.91016,   0.15234375,  -0.00392520,   0.01143117,   0.03364894,   0.01208631
 0.91797,   0.15234375,  -0.00218363,   0.01473121,   0.03362022,   0.01489217
 0.92578,   0.15234375,  -0.00089969,   0.01732750,   0.03359720,   0.01735084
 0.93359,   0.15234375,  -0.00001398,   0.01919731,   0.03357898,   0.01919732
 0.94141,   0.15234375,   0.00053406,   0.02031362,   0.03356484,   0.02032063
 0.94922,   0.15234375,   0.00080577,   0.02064346,   0.03355426,   0.02065918
 0.95703,   0.15234375,   0.00086277,   0.02014681,   0.03354701,   0.02016527
 0.96484,   0.15234375,   0.00076656,   0.01877586,   0.03354312,   0.01879150
 0.97266,   0.15234375,   0.00057791,   0.01647511,   0.03354287,   0.01648524
 0.98047,   0.15234375,   0.00035614,   0.01318204,   0.03354673,   0.01318685
 0.98828,   0.15234375,   0.00015793,   0.00882870,   0.03355518,   0.00883011
 0.99609,   0.15234375,   0.00003580,   0.00334389,   0.03356859,   0.00334408
 0.00391,   0.16015625,  -0.00014289,  -0.00042758,   0.04523673,   0.00045082
 0.01172,   0.16015625,  -0.00069816,  -0.00027338,   0.04516705,   0.00074978
 0.01953,   0.16015625,  -0.00177368,   0.00070599,   0.04510029,   0.00190903
 0.02734,   0.16015625,  -0.00333230,   0.00236517,   0.04503518,   0.00408635
 0.03516,   0.16015625,  -0.00533947,   0.00459138,   0.04497024,   0.00704207
 0.04297,   0.16015625,  -0.00776640,   0.00729759,   0.04490399,   0.01065701
 0.05078,   0.16015625,  -0.01059161,   0.01041601,   0.04483514,   0.01485515
 0.05859,   0.16015625,  -0.01380127,   0.01389242,   0.04476264,   0.01958250
 0.06641,   0.16015625,  -0.01738851,   0.01768180,   0.04468560,   0.02479932
 0.07422,   0.16015625,  -0.02135223,   0.02174538,   0.04460325,   0.03047588
 0.08203,   0.16015625,  -0.02569564,   0.02604880,   0.04451482,   0.03658970
 0.08984,   0.16015625,  -0.03042468,   0.03056128,   0.04441947,   0.04312369
 0.09766,   0.16015625,  -0.03554666,   0.03525514,   0.04431619,   0.05006486
 0.10547,   0.16015625,  -0.04106899,   0.04010562,   0.04420375,   0.05740316
 0.11328,   0.16015625,  -0.04699806,   0.04509047,   0.04408060,   0.06513039
 0.12109,   0.16015625,  -0.05333831,   0.05018923,   0.04394493,   0.07323889
 0.12891,   0.16015625,  -0.06009137,   0.05538236,   0.04379458,   0.08172012
 0.13672,   0.16015625,  -0.06725522,   0.06065001,   0.04362715,   0.09056317
 0.14453,   0.16015625,  -0.07482355,   0.06597084,   0.04343995,   0.09975327
 0.15234,   0.16015625,  -0.08278518,   0.07132090,   0.04323012,   0.10927057
 0.16016,   0.16015625,  -0.09112364,   0.07667284,   0.04299465,   0.11908922
 0.16797,   0.16015625,  -0.09981698,   0.08199538,   0.04273046,   0.12917690
 0.17578,   0.16015625,  -0.10883779,   0.08725332,   0.04243448,   0.13949483
 0.18359,   0.16015625,  -0.11815354,   0.09240791,   0.04210375,   0.14999827
 0.19141,   0.16015625,  -0.12772707,   0.09741759,   0.04173548,   0.16063746
 0.19922,   0.16015625,  -0.13751737,   0.10223904,   0.04132715,   0.17135883
 0.20703,   0.16015625,  -0.14748045,   0.10682834,   0.04087659,   0.18210650
 0.21484,   0.16015625,  -0.15757043,   0.11114226,   0.04038207,   0.19282386
 0.22266,   0.16015625,  -0.16774055,   0.11513947,   0.03984235,   0.20345513
 0.23047,   0.16015625,  -0.17794421,   0.11878164,   0.03925677,   0.21394677
 0.23828,   0.16015625,  -0.18813591,   0.12203437,   0.03862525,   0.22424877
 0.24609,   0.16015625,  -0.19827210,   0.12486786,   0.03794832,   0.23431561
 0.25391,   0.16015625,  -0.20831180,   0.12725733,   0.03722717,   0.24410701
 0.26172,   0.16015625,  -0.21821709,   0.12918330,   0.03646361,   0.25358830
 0.26953,   0.16015625,  -0.22795341,   0.13063153,   0.03566004,   0.26273057
 0.27734,   0.16015625,  -0.23748969,   0.13159284,   0.03481945,   0.27151064
 0.28516,   0.16015625,  -0.24679835,   0.13206282,   0.03394533,   0.27991072
 0.29297,   0.16015625,  -0.25585521,   0.13204134,   0.03304167,   0.28791805
 0.30078,   0.16015625,  -0.26463931,   0.13153216,   0.03211286,   0.29552440
 0.30859,   0.16015625,  -0.27313270,   0.13054235,   0.03116364,   0.30272558
 0.31641,   0.16015625,  -0.28132025,   0.12908184,   0.03019905,   0.30952093
 0.32422,   0.16015625,  -0.28918941,   0.12716298,   0.02922435,   0.31591286
 0.33203,   0.16015625,  -0.29673002,   0.12480006,   0.02824495,   0.32190645
 0.33984,   0.16015625,  -0.30393421,   0.12200899,   0.02726637,   0.32750908
 0.34766,   0.16015625,  -0.31079616,   0.11880690,   0.02629416,   0.33273012
 0.35547,   0.16015625,  -0.31731209,   0.11521188,   0.02533387,   0.33758071
 0.36328,   0.16015625,  -0.32348006,   0.11124269,   0.02439095,   0.34207351
 0.37109,   0.16015625,  -0.32929989,   0.10691853,   0.02347074,   0.34622245
 0.37891,   0.16015625,  -0.33477304,   0.10225881,   0.02257843,   0.35004264
 0.38672,   0.16015625,  -0.33990247,   0.09728294,   0.02171898,   0.35355008
 0.39453,   0.16015625,  -0.34469250,   0.09201018,   0.02089712,   0.35676153
 0.40234,   0.16015625,  -0.34914863,   0.08645944,   0.02011731,   0.35969431
 0.41016,   0.16015625,  -0.35327736,   0.08064919,   0.01938371,   0.36236609
 0.41797,   0.16015625,  -0.35708599,   0.07459730,   0.01870015,   0.36479469
 0.42578,   0.16015625,  -0.36058246,   0.06832099,   0.01807015,   0.36699791
 0.43359,   0.16015625,  -0.36377504,   0.06183670,   0.01749687,   0.36899330
 0.44141,   0.16015625,  -0.36667220,   0.05516014,   0.01698311,   0.37079798
 0.44922,   0.16015625,  -0.36928237,   0.04830621,   0.01653134,   0.37242846
 0.45703,   0.16015625,  -0.37161368,   0.04128901,   0.01614362,   0.37390040
 0.46484,   0.16015625,  -0.37367383,   0.03412194,   0.01582170,   0.37522851
 0.47266,   0.16015625,  -0.37546980,   0.02681774,   0.01556695,   0.37642630
 0.48047,   0.16015625,  -0.37700769,   0.01938856,   0.01538036,   0.37750591
 0.48828,   0.16015625,  -0.37829254,   0.01184612,   0.01526261,   0.37847797
 0.49609,   0.16015625,  -0.37932810,   0.00420186,   0.01521399,   0.37935137
 0.50391,   0.16015625,  -0.38011669,  -0.00353291,   0.01523447,   0.38013311
 0.51172,   0.16015625,  -0.38065898,  -0.01134681,   0.01532365,   0.38082805
 0.51953,   0.16015625,  -0.38095383,  -0.01922815,   0.01548079,   0.38143878
 0.52734,   0.16015625,  -0.38099816,  -0.02716469,   0.01570481,   0.38196533
 0.53516,   0.16015625,  -0.38078672,  -0.03514338,   0.01599426,   0.38240500
 0.54297,   0.16015625,  -0.38031199,  -0.04315009,   0.01634737,   0.38275206
 0.55078,   0.16015625,  -0.37956405,  -0.05116925,   0.01676197,   0.38299760
 0.55859,   0.16015625,  -0.37853041,  -0.05918357,   0.01723555,   0.38312918
 0.56641,   0.16015625,  -0.37719596,  -0.06717368,   0.01776520,   0.38313065
 0.57422,   0.16015625,  -0.37554290,  -0.07511779,   0.01834766,   0.38298192
 0.58203,   0.16015625,  -0.37355072,  -0.08299134,   0.01897924,   0.38265873
 0.58984,   0.16015625,  -0.37119625,  -0.09076664,   0.01965587,   0.38213249
 0.59766,   0.16015625,  -0.36845378,  -0.09841257,   0.02037306,   0.38137019
 0.60547,   0.16015625,  -0.36529523,  -0.10589429,   0.02112590,   0.38033434
 0.61328,   0.16015625,  -0.36169050,  -0.11317301,   0.02190910,   0.37898304
 0.62109,   0.16015625,  -0.35760785,  -0.12020582,   0.02271693,   0.37727021
