x,y,u,v,p,speed
 0.00391,   0.00390625,   0.00000182,  -0.00000182,   0.01636787,   0.00000258
 0.01172,   0.00390625,   0.00000884,  -0.00000520,   0.01637587,   0.00001026
 0.01953,   0.00390625,   0.00002052,  -0.00000648,   0.01636523,   0.00002152
 0.02734,   0.00390625,   0.00003304,  -0.00000604,   0.01633057,   0.00003359
 0.03516,   0.00390625,   0.00004358,  -0.00000449,   0.01627219,   0.00004381
 0.04297,   0.00390625,   0.00005034,  -0.00000227,   0.01619270,   0.00005039
 0.05078,   0.00390625,   0.00005226,   0.00000034,   0.01609546,   0.00005227
 0.05859,   0.00390625,   0.00004877,   0.00000315,   0.01598393,   0.00004887
 0.06641,   0.00390625,   0.00003959,   0.00000603,   0.01586137,   0.00004004
 0.07422,   0.00390625,   0.00002465,   0.00000890,   0.01573074,   0.00002621
 0.08203,   0.00390625,   0.00000405,   0.00001170,   0.01559469,   0.00001238
 0.08984,   0.00390625,  -0.00002206,   0.00001441,   0.01545556,   0.00002635
 0.09766,   0.00390625,  -0.00005345,   0.00001698,   0.01531537,   0.00005608
 0.10547,   0.00390625,  -0.00008983,   0.00001941,   0.01517591,   0.00009191
 0.11328,   0.00390625,  -0.00013092,   0.00002168,   0.01503870,   0.00013271
 0.12109,   0.00390625,  -0.00017641,   0.00002380,   0.01490507,   0.00017801
 0.12891,   0.00390625,  -0.00022598,   0.00002576,   0.01477614,   0.00022745
 0.13672,   0.00390625,  -0.00027931,   0.00002757,   0.01465287,   0.00028067
 0.14453,   0.00390625,  -0.00033610,   0.00002922,   0.01453608,   0.00033736
 0.15234,   0.00390625,  -0.00039603,   0.00003071,   0.01442646,   0.00039722
 0.16016,   0.00390625,  -0.00045881,   0.00003207,   0.01432458,   0.00045993
 0.16797,   0.00390625,  -0.00052416,   0.00003328,   0.01423093,   0.00052521
 0.17578,   0.00390625,  -0.00059180,   0.00003436,   0.01414589,   0.00059279
 0.18359,   0.00390625,  -0.00066146,   0.00003531,   0.01406979,   0.00066241
 0.19141,   0.00390625,  -0.00073291,   0.00003614,   0.01400289,   0.00073380
 0.19922,   0.00390625,  -0.00080590,   0.00003685,   0.01394541,   0.00080675
 0.20703,   0.00390625,  -0.00088021,   0.00003745,   0.01389753,   0.00088101
 0.21484,   0.00390625,  -0.00095561,   0.00003795,   0.01385937,   0.00095636
 0.22266,   0.00390625,  -0.00103191,   0.00003834,   0.01383104,   0.00103262
 0.23047,   0.00390625,  -0.00110889,   0.00003864,   0.01381263,   0.00110957
 0.23828,   0.00390625,  -0.00118639,   0.00003885,   0.01380419,   0.00118702
 0.24609,   0.00390625,  -0.00126420,   0.00003897,   0.01380579,   0.00126480
 0.25391,   0.00390625,  -0.00134216,   0.00003900,   0.01381745,   0.00134273
 0.26172,   0.00390625,  -0.00142010,   0.00003894,   0.01383920,   0.00142064
 0.26953,   0.00390625,  -0.00149785,   0.00003881,   0.01387105,   0.00149836
 0.27734,   0.00390625,  -0.00157525,   0.00003859,   0.01391303,   0.00157573
 0.28516,   0.00390625,  -0.00165214,   0.00003830,   0.01396512,   0.00165259
 0.29297,   0.00390625,  -0.00172837,   0.00003793,   0.01402733,   0.00172879
 0.30078,   0.00390625,  -0.00180377,   0.00003748,   0.01409965,   0.00180416
 0.30859,   0.00390625,  -0.00187820,   0.00003695,   0.01418205,   0.00187857
 0.31641,   0.00390625,  -0.00195150,   0.00003635,   0.01427452,   0.00195184
 0.32422,   0.00390625,  -0.00202352,   0.00003567,   0.01437701,   0.00202383
 0.33203,   0.00390625,  -0.00209410,   0.00003491,   0.01448947,   0.00209439
 0.33984,   0.00390625,  -0.00216309,   0.00003408,   0.01461185,   0.00216336
 0.34766,   0.00390625,  -0.00223033,   0.00003316,   0.01474407,   0.00223058
 0.35547,   0.00390625,  -0.00229567,   0.00003217,   0.01488603,   0.00229590
 0.36328,   0.00390625,  -0.00235895,   0.00003110,   0.01503762,   0.00235915
 0.37109,   0.00390625,  -0.00242001,   0.00002996,   0.01519870,   0.00242019
 0.37891,   0.00390625,  -0.00247869,   0.00002873,   0.01536913,   0.00247886
 0.38672,   0.00390625,  -0.00253484,   0.00002742,   0.01554871,   0.00253499
 0.39453,   0.00390625,  -0.00258829,   0.00002603,   0.01573724,   0.00258843
 0.40234,   0.00390625,  -0.00263890,   0.00002457,   0.01593448,   0.00263901
 0.41016,   0.00390625,  -0.00268649,   0.00002302,   0.01614016,   0.00268659
 0.41797,   0.00390625,  -0.00273092,   0.00002140,   0.01635396,   0.00273100
 0.42578,   0.00390625,  -0.00277203,   0.00001971,   0.01657557,   0.00277210
 0.43359,   0.00390625,  -0.00280967,   0.00001794,   0.01680459,   0.00280973
 0.44141,   0.00390625,  -0.00284370,   0.00001609,   0.01704062,   0.00284374
 0.44922,   0.00390625,  -0.00287397,   0.00001418,   0.01728321,   0.00287401
 0.45703,   0.00390625,  -0.00290035,   0.00001220,   0.01753188,   0.00290038
 0.46484,   0.00390625,  -0.00292271,   0.00001016,   0.01778609,   0.00292273
 0.47266,   0.00390625,  -0.00294093,   0.00000806,   0.01804528,   0.00294094
 0.48047,   0.00390625,  -0.00295489,   0.00000590,   0.01830885,   0.00295490
 0.48828,   0.00390625,  -0.00296449,   0.00000370,   0.01857615,   0.00296449
 0.49609,   0.00390625,  -0.00296963,   0.00000145,   0.01884651,   0.00296963
 0.50391,   0.00390625,  -0.00297024,  -0.00000084,   0.01911921,   0.00297024
 0.51172,   0.00390625,  -0.00296623,  -0.00000316,   0.01939351,   0.00296623
 0.51953,   0.00390625,  -0.00295756,  -0.00000551,   0.01966863,   0.00295756
 0.52734,   0.00390625,  -0.00294418,  -0.00000787,   0.01994375,   0.00294419
 0.53516,   0.00390625,  -0.00292605,  -0.00001025,   0.02021804,   0.00292607
 0.54297,   0.00390625,  -0.00290318,  -0.00001263,   0.02049066,   0.00290321
 0.55078,   0.00390625,  -0.00287556,  -0.00001500,   0.02076071,   0.00287560
 0.55859,   0.00390625,  -0.00284321,  -0.00001735,   0.02102731,   0.00284327
 0.56641,   0.00390625,  -0.00280618,  -0.00001968,   0.02128955,   0.00280625
 0.57422,   0.00390625,  -0.00276452,  -0.00002198,   0.02154653,   0.00276460
 0.58203,   0.00390625,  -0.00271830,  -0.00002423,   0.02179734,   0.00271841
 0.58984,   0.00390625,  -0.00266764,  -0.00002643,   0.02204106,   0.00266777
 0.59766,   0.00390625,  -0.00261263,  -0.00002857,   0.02227680,   0.00261278
 0.60547,   0.00390625,  -0.00255342,  -0.00003064,   0.02250368,   0.00255360
 0.61328,   0.00390625,  -0.00249016,  -0.00003262,   0.02272082,   0.00249037
 0.62109,   0.00390625,  -0.00242302,  -0.00003451,   0.02292740,   0.00242327
 0.62891,   0.00390625,  -0.00235221,  -0.00003630,   0.02312261,   0.00235249
 0.63672,   0.00390625,  -0.00227793,  -0.00003798,   0.02330567,   0.00227825
 0.64453,   0.00390625,  -0.00220042,  -0.00003953,   0.02347587,   0.00220078
 0.65234,   0.00390625,  -0.00211993,  -0.00004096,   0.02363252,   0.00212032
 0.66016,   0.00390625,  -0.00203671,  -0.00004225,   0.02377501,   0.00203715
 0.66797,   0.00390625,  -0.00195106,  -0.00004340,   0.02390278,   0.00195154
 0.67578,   0.00390625,  -0.00186328,  -0.00004439,   0.02401532,   0.00186380
 0.68359,   0.00390625,  -0.00177366,  -0.00004522,   0.02411222,   0.00177424
 0.69141,   0.00390625,  -0.00168255,  -0.00004589,   0.02419311,   0.00168317
 0.69922,   0.00390625,  -0.00159027,  -0.00004639,   0.02425774,   0.00159094
 0.70703,   0.00390625,  -0.00149716,  -0.00004671,   0.02430591,   0.00149789
 0.71484,   0.00390625,  -0.00140359,  -0.00004686,   0.02433751,   0.00140437
 0.72266,   0.00390625,  -0.00130990,  -0.00004683,   0.02435252,   0.00131074
 0.73047,   0.00390625,  -0.00121646,  -0.00004661,   0.02435103,   0.00121736
 0.73828,   0.00390625,  -0.00112365,  -0.00004621,   0.02433320,   0.00112460
 0.74609,   0.00390625,  -0.00103181,  -0.00004563,   0.02429929,   0.00103282
 0.75391,   0.00390625,  -0.00094133,  -0.00004486,   0.02424964,   0.00094240
 0.76172,   0.00390625,  -0.00085255,  -0.00004392,   0.02418472,   0.00085368
 0.76953,   0.00390625,  -0.00076584,  -0.00004279,   0.02410507,   0.00076704
 0.77734,   0.00390625,  -0.00068155,  -0.00004150,   0.02401131,   0.00068281
 0.78516,   0.00390625,  -0.00060001,  -0.00004004,   0.02390417,   0.00060134
 0.79297,   0.00390625,  -0.00052155,  -0.00003842,   0.02378448,   0.00052297
 0.80078,   0.00390625,  -0.00044650,  -0.00003664,   0.02365314,   0.00044800
 0.80859,   0.00390625,  -0.00037514,  -0.00003472,   0.02351114,   0.00037674
 0.81641,   0.00390625,  -0.00030776,  -0.00003266,   0.02335955,   0.00030949
 0.82422,   0.00390625,  -0.00024463,  -0.00003047,   0.02319952,   0.00024652
 0.83203,   0.00390625,  -0.00018599,  -0.00002817,   0.02303230,   0.00018811
 0.83984,   0.00390625,  -0.00013206,  -0.00002576,   0.02285918,   0.00013455
 0.84766,   0.00390625,  -0.00008303,  -0.00002327,   0.02268154,   0.00008623
 0.85547,   0.00390625,  -0.00003907,  -0.00002069,   0.02250083,   0.00004421
 0.86328,   0.00390625,  -0.00000032,  -0.00001806,   0.02231856,   0.00001806
 0.87109,   0.00390625,   0.00003311,  -0.00001538,   0.02213631,   0.00003651
 0.87891,   0.00390625,   0.00006117,  -0.00001268,   0.02195571,   0.00006247
 0.88672,   0.00390625,   0.00008381,  -0.00000997,   0.02177846,   0.00008440
 0.89453,   0.00390625,   0.00010106,  -0.00000728,   0.02160631,   0.00010132
 0.90234,   0.00390625,   0.00011297,  -0.00000463,   0.02144106,   0.00011306
 0.91016,   0.00390625,   0.00011967,  -0.00000207,   0.02128457,   0.00011969
 0.91797,   0.00390625,   0.00012135,   0.00000039,   0.02113873,   0.00012135
 0.92578,   0.00390625,   0.00011827,   0.00000269,   0.02100546,   0.00011830
 0.93359,   0.00390625,   0.00011081,   0.00000477,   0.02088667,   0.00011092
 0.94141,   0.00390625,   0.00009947,   0.00000658,   0.02078426,   0.00009968
 0.94922,   0.00390625,   0.00008488,   0.00000801,   0.02070001,   0.00008526
 0.95703,   0.00390625,   0.00006791,   0.00000895,   0.02063548,   0.00006850
 0.96484,   0.00390625,   0.00004971,   0.00000925,   0.02059175,   0.00005057
 0.97266,   0.00390625,   0.00003178,   0.00000868,   0.02056904,   0.00003295
 0.98047,   0.00390625,   0.00001609,   0.00000701,   0.02056586,   0.00001755
 0.98828,   0.00390625,   0.00000499,   0.00000409,   0.02057757,   0.00000645
 0.99609,   0.00390625,   0.00000045,   0.00000045,   0.02059391,   0.00000063
 0.00391,   0.01171875,   0.00000521,  -0.00000885,   0.01635988,   0.00001027
 0.01172,   0.01171875,   0.00002084,  -0.00002082,   0.01636789,   0.00002946
 0.01953,   0.01171875,   0.00004302,  -0.00002471,   0.01635608,   0.00004961
 0.02734,   0.01171875,   0.00006475,  -0.00002207,   0.01632334,   0.00006841
 0.03516,   0.01171875,   0.00008065,  -0.00001490,   0.01627029,   0.00008202
 0.04297,   0.01171875,   0.00008682,  -0.00000480,   0.01619883,   0.00008695
 0.05078,   0.01171875,   0.00008066,   0.00000711,   0.01611151,   0.00008098
 0.05859,   0.01171875,   0.00006055,   0.00002000,   0.01601110,   0.00006377
 0.06641,   0.01171875,   0.00002560,   0.00003332,   0.01590031,   0.00004202
 0.07422,   0.01171875,  -0.00002454,   0.00004669,   0.01578173,   0.00005275
 0.08203,   0.01171875,  -0.00008985,   0.00005983,   0.01565771,   0.00010795
 0.08984,   0.01171875,  -0.00017003,   0.00007256,   0.01553036,   0.00018487
 0.09766,   0.01171875,  -0.00026458,   0.00008475,   0.01540157,   0.00027782
 0.10547,   0.01171875,  -0.00037287,   0.00009631,   0.01527302,   0.00038511
 0.11328,   0.01171875,  -0.00049418,   0.00010718,   0.01514615,   0.00050567
 0.12109,   0.01171875,  -0.00062773,   0.00011734,   0.01502223,   0.00063860
 0.12891,   0.01171875,  -0.00077270,   0.00012677,   0.01490238,   0.00078303
 0.13672,   0.01171875,  -0.00092826,   0.00013546,   0.01478753,   0.00093809
 0.14453,   0.01171875,  -0.00109359,   0.00014343,   0.01467849,   0.00110295
 0.15234,   0.01171875,  -0.00126785,   0.00015069,   0.01457597,   0.00127677
 0.16016,   0.01171875,  -0.00145024,   0.00015726,   0.01448053,   0.00145875
 0.16797,   0.01171875,  -0.00163998,   0.00016317,   0.01439269,   0.00164808
 0.17578,   0.01171875,  -0.00183630,   0.00016843,   0.01431285,   0.00184401
 0.18359,   0.01171875,  -0.00203847,   0.00017308,   0.01424135,   0.00204581
 0.19141,   0.01171875,  -0.00224578,   0.00017713,   0.01417848,   0.00225276
 0.19922,   0.01171875,  -0.00245755,   0.00018062,   0.01412449,   0.00246418
 0.20703,   0.01171875,  -0.00267314,   0.00018357,   0.01407954,   0.00267944
 0.21484,   0.01171875,  -0.00289192,   0.00018601,   0.01404382,   0.00289789
 0.22266,   0.01171875,  -0.00311328,   0.00018795,   0.01401743,   0.00311895
 0.23047,   0.01171875,  -0.00333666,   0.00018941,   0.01400048,   0.00334204
 0.23828,   0.01171875,  -0.00356151,   0.00019042,   0.01399305,   0.00356660
 0.24609,   0.01171875,  -0.00378728,   0.00019098,   0.01399521,   0.00379209
 0.25391,   0.01171875,  -0.00401347,   0.00019112,   0.01400700,   0.00401801
 0.26172,   0.01171875,  -0.00423956,   0.00019085,   0.01402845,   0.00424385
 0.26953,   0.01171875,  -0.00446507,   0.00019017,   0.01405961,   0.00446912
 0.27734,   0.01171875,  -0.00468953,   0.00018909,   0.01410048,   0.00469334
 0.28516,   0.01171875,  -0.00491245,   0.00018762,   0.01415107,   0.00491603
 0.29297,   0.01171875,  -0.00513338,   0.00018576,   0.01421139,   0.00513674
 0.30078,   0.01171875,  -0.00535186,   0.00018352,   0.01428142,   0.00535500
 0.30859,   0.01171875,  -0.00556743,   0.00018090,   0.01436116,   0.00557036
 0.31641,   0.01171875,  -0.00577963,   0.00017790,   0.01445058,   0.00578237
 0.32422,   0.01171875,  -0.00598803,   0.00017452,   0.01454963,   0.00599057
 0.33203,   0.01171875,  -0.00619215,   0.00017076,   0.01465828,   0.00619451
 0.33984,   0.01171875,  -0.00639156,   0.00016662,   0.01477647,   0.00639373
 0.34766,   0.01171875,  -0.00658580,   0.00016210,   0.01490410,   0.00658779
 0.35547,   0.01171875,  -0.00677440,   0.00015719,   0.01504110,   0.00677622
 0.36328,   0.01171875,  -0.00695692,   0.00015189,   0.01518735,   0.00695858
 0.37109,   0.01171875,  -0.00713290,   0.00014621,   0.01534271,   0.00713440
 0.37891,   0.01171875,  -0.00730189,   0.00014014,   0.01550703,   0.00730323
 0.38672,   0.01171875,  -0.00746342,   0.00013369,   0.01568013,   0.00746462
 0.39453,   0.01171875,  -0.00761704,   0.00012685,   0.01586180,   0.00761810
 0.40234,   0.01171875,  -0.00776231,   0.00011962,   0.01605181,   0.00776323
 0.41016,   0.01171875,  -0.00789877,   0.00011202,   0.01624988,   0.00789956
 0.41797,   0.01171875,  -0.00802598,   0.00010405,   0.01645573,   0.00802665
 0.42578,   0.01171875,  -0.00814352,   0.00009571,   0.01666902,   0.00814408
 0.43359,   0.01171875,  -0.00825095,   0.00008701,   0.01688939,   0.00825141
 0.44141,   0.01171875,  -0.00834788,   0.00007797,   0.01711643,   0.00834825
 0.44922,   0.01171875,  -0.00843390,   0.00006860,   0.01734972,   0.00843418
 0.45703,   0.01171875,  -0.00850864,   0.00005890,   0.01758878,   0.00850884
 0.46484,   0.01171875,  -0.00857173,   0.00004891,   0.01783310,   0.00857187
 0.47266,   0.01171875,  -0.00862284,   0.00003864,   0.01808214,   0.00862293
 0.48047,   0.01171875,  -0.00866166,   0.00002810,   0.01833531,   0.00866171
 0.48828,   0.01171875,  -0.00868790,   0.00001733,   0.01859200,   0.00868792
 0.49609,   0.01171875,  -0.00870130,   0.00000636,   0.01885155,   0.00870131
 0.50391,   0.01171875,  -0.00870165,  -0.00000480,   0.01911328,   0.00870165
 0.51172,   0.01171875,  -0.00868875,  -0.00001611,   0.01937647,   0.00868876
 0.51953,   0.01171875,  -0.00866245,  -0.00002753,   0.01964038,   0.00866250
 0.52734,   0.01171875,  -0.00862265,  -0.00003904,   0.01990423,   0.00862274
 0.53516,   0.01171875,  -0.00856928,  -0.00005058,   0.02016723,   0.00856943
 0.54297,   0.01171875,  -0.00850231,  -0.00006213,   0.02042855,   0.00850254
 0.55078,   0.01171875,  -0.00842178,  -0.00007365,   0.02068735,   0.00842210
 0.55859,   0.01171875,  -0.00832775,  -0.00008508,   0.02094280,   0.00832818
 0.56641,   0.01171875,  -0.00822035,  -0.00009639,   0.02119401,   0.00822091
 0.57422,   0.01171875,  -0.00809975,  -0.00010753,   0.02144014,   0.00810047
 0.58203,   0.01171875,  -0.00796620,  -0.00011845,   0.02168031,   0.00796708
 0.58984,   0.01171875,  -0.00781996,  -0.00012912,   0.02191366,   0.00782103
 0.59766,   0.01171875,  -0.00766138,  -0.00013947,   0.02213934,   0.00766265
 0.60547,   0.01171875,  -0.00749086,  -0.00014947,   0.02235650,   0.00749235
 0.61328,   0.01171875,  -0.00730883,  -0.00015907,   0.02256434,   0.00731056
 0.62109,   0.01171875,  -0.00711581,  -0.00016822,   0.02276204,   0.00711779
 0.62891,   0.01171875,  -0.00691234,  -0.00017687,   0.02294886,   0.00691461
 0.63672,   0.01171875,  -0.00669905,  -0.00018498,   0.02312406,   0.00670160
 0.64453,   0.01171875,  -0.00647658,  -0.00019251,   0.02328696,   0.00647944
 0.65234,   0.01171875,  -0.00624565,  -0.00019941,   0.02343693,   0.00624883
 0.66016,   0.01171875,  -0.00600701,  -0.00020565,   0.02357337,   0.00601052
 0.66797,   0.01171875,  -0.00576146,  -0.00021119,   0.02369577,   0.00576533
 0.67578,   0.01171875,  -0.00550984,  -0.00021600,   0.02380366,   0.00551408
 0.68359,   0.01171875,  -0.00525304,  -0.00022003,   0.02389664,   0.00525765
 0.69141,   0.01171875,  -0.00499197,  -0.00022327,   0.02397438,   0.00499696
 0.69922,   0.01171875,  -0.00472756,  -0.00022570,   0.02403665,   0.00473295
 0.70703,   0.01171875,  -0.00446080,  -0.00022728,   0.02408326,   0.00446658
 0.71484,   0.01171875,  -0.00419266,  -0.00022801,   0.02411413,   0.00419886
 0.72266,   0.01171875,  -0.00392416,  -0.00022786,   0.02412925,   0.00393077
 0.73047,   0.01171875,  -0.00365633,  -0.00022684,   0.02412871,   0.00366336
 0.73828,   0.01171875,  -0.00339017,  -0.00022494,   0.02411266,   0.00339763
 0.74609,   0.01171875,  -0.00312673,  -0.00022217,   0.02408138,   0.00313461
 0.75391,   0.01171875,  -0.00286702,  -0.00021851,   0.02403521,   0.00287534
 0.76172,   0.01171875,  -0.00261206,  -0.00021400,   0.02397459,   0.00262081
 0.76953,   0.01171875,  -0.00236285,  -0.00020863,   0.02390004,   0.00237204
 0.77734,   0.01171875,  -0.00212036,  -0.00020244,   0.02381218,   0.00213000
 0.78516,   0.01171875,  -0.00188554,  -0.00019545,   0.02371171,   0.00189564
 0.79297,   0.01171875,  -0.00165932,  -0.00018769,   0.02359942,   0.00166990
 0.80078,   0.01171875,  -0.00144256,  -0.00017918,   0.02347619,   0.00145365
 0.80859,   0.01171875,  -0.00123612,  -0.00016998,   0.02334295,   0.00124775
 0.81641,   0.01171875,  -0.00104076,  -0.00016012,   0.02320076,   0.00105301
 0.82422,   0.01171875,  -0.00085724,  -0.00014966,   0.02305070,   0.00087021
 0.83203,   0.01171875,  -0.00068621,  -0.00013865,   0.02289396,   0.00070008
 0.83984,   0.01171875,  -0.00052829,  -0.00012714,   0.02273178,   0.00054337
 0.84766,   0.01171875,  -0.00038400,  -0.00011521,   0.02256548,   0.00040091
 0.85547,   0.01171875,  -0.00025380,  -0.00010291,   0.02239644,   0.00027387
 0.86328,   0.01171875,  -0.00013805,  -0.00009034,   0.02222608,   0.00016498
 0.87109,   0.01171875,  -0.00003701,  -0.00007757,   0.02205591,   0.00008595
 0.87891,   0.01171875,   0.00004914,  -0.00006469,   0.02188746,   0.00008124
 0.88672,   0.01171875,   0.00012035,  -0.00005181,   0.02172232,   0.00013103
 0.89453,   0.01171875,   0.00017671,  -0.00003904,   0.02156214,   0.00018097
 0.90234,   0.01171875,   0.00021844,  -0.00002651,   0.02140858,   0.00022004
 0.91016,   0.01171875,   0.00024593,  -0.00001438,   0.02126335,   0.00024635
 0.91797,   0.01171875,   0.00025976,  -0.00000281,   0.02112816,   0.00025978
 0.92578,   0.01171875,   0.00026074,   0.00000798,   0.02100472,   0.00026086
 0.93359,   0.01171875,   0.00024993,   0.00001774,   0.02089473,   0.00025056
 0.94141,   0.01171875,   0.00022872,   0.00002616,   0.02079978,   0.00023021
 0.94922,   0.01171875,   0.00019889,   0.00003284,   0.02072131,   0.00020158
 0.95703,   0.01171875,   0.00016269,   0.00003729,   0.02066051,   0.00016691
 0.96484,   0.01171875,   0.00012291,   0.00003888,   0.02061808,   0.00012892
 0.97266,   0.01171875,   0.00008301,   0.00003688,   0.02059395,   0.00009083
 0.98047,   0.01171875,   0.00004702,   0.00003050,   0.02058688,   0.00005604
 0.98828,   0.01171875,   0.00001935,   0.00001937,   0.02059390,   0.00002738
 0.99609,   0.01171875,   0.00000408,   0.00000498,   0.02061024,   0.00000644
 0.00391,   0.01953125,   0.00000651,  -0.00002056,   0.01637053,   0.00002157
 0.01172,   0.01953125,   0.00002481,  -0.00004304,   0.01637972,   0.00004968
 0.01953,   0.01953125,   0.00004855,  -0.00004842,   0.01636788,   0.00006857
 0.02734,   0.01953125,   0.00006880,  -0.00004034,   0.01633643,   0.00007975
 0.03516,   0.01953125,   0.00007881,  -0.00002255,   0.01628680,   0.00008197
 0.04297,   0.01953125,   0.00007361,   0.00000187,   0.01622082,   0.00007364
 0.05078,   0.01953125,   0.00004968,   0.00003053,   0.01614066,   0.00005831
 0.05859,   0.01953125,   0.00000467,   0.00006168,   0.01604863,   0.00006186
 0.06641,   0.01953125,  -0.00006278,   0.00009404,   0.01594706,   0.00011307
 0.07422,   0.01953125,  -0.00015334,   0.00012667,   0.01583817,   0.00019889
 0.08203,   0.01953125,  -0.00026708,   0.00015891,   0.01572404,   0.00031078
 0.08984,   0.01953125,  -0.00040368,   0.00019027,   0.01560659,   0.00044627
 0.09766,   0.01953125,  -0.00056249,   0.00022041,   0.01548753,   0.00060413
 0.10547,   0.01953125,  -0.00074266,   0.00024910,   0.01536841,   0.00078332
 0.11328,   0.01953125,  -0.00094314,   0.00027618,   0.01525060,   0.00098275
 0.12109,   0.01953125,  -0.00116281,   0.00030156,   0.01513531,   0.00120128
 0.12891,   0.01953125,  -0.00140047,   0.00032517,   0.01502357,   0.00143772
 0.13672,   0.01953125,  -0.00165486,   0.00034701,   0.01491632,   0.00169085
 0.14453,   0.01953125,  -0.00192472,   0.00036707,   0.01481434,   0.00195942
 0.15234,   0.01953125,  -0.00220880,   0.00038539,   0.01471832,   0.00224217
 0.16016,   0.01953125,  -0.00250585,   0.00040200,   0.01462883,   0.00253789
 0.16797,   0.01953125,  -0.00281463,   0.00041695,   0.01454638,   0.00284535
 0.17578,   0.01953125,  -0.00313396,   0.00043030,   0.01447139,   0.00316337
 0.18359,   0.01953125,  -0.00346269,   0.00044210,   0.01440420,   0.00349080
 0.19141,   0.01953125,  -0.00379968,   0.00045241,   0.01434513,   0.00382652
 0.19922,   0.01953125,  -0.00414387,   0.00046130,   0.01429441,   0.00416946
 0.20703,   0.01953125,  -0.00449420,   0.00046882,   0.01425225,   0.00451859
 0.21484,   0.01953125,  -0.00484968,   0.00047502,   0.01421883,   0.00487289
 0.22266,   0.01953125,  -0.00520934,   0.00047996,   0.01419427,   0.00523140
 0.23047,   0.01953125,  -0.00557224,   0.00048368,   0.01417871,   0.00559319
 0.23828,   0.01953125,  -0.00593749,   0.00048624,   0.01417222,   0.00595737
 0.24609,   0.01953125,  -0.00630421,   0.00048766,   0.01417488,   0.00632304
 0.25391,   0.01953125,  -0.00667156,   0.00048798,   0.01418676,   0.00668938
 0.26172,   0.01953125,  -0.00703871,   0.00048724,   0.01420790,   0.00705556
 0.26953,   0.01953125,  -0.00740487,   0.00048544,   0.01423833,   0.00742076
 0.27734,   0.01953125,  -0.00776924,   0.00048263,   0.01427808,   0.00778421
 0.28516,   0.01953125,  -0.00813104,   0.00047881,   0.01432717,   0.00814513
 0.29297,   0.01953125,  -0.00848953,   0.00047399,   0.01438560,   0.00850275
 0.30078,   0.01953125,  -0.00884394,   0.00046818,   0.01445337,   0.00885632
 0.30859,   0.01953125,  -0.00919352,   0.00046140,   0.01453047,   0.00920509
 0.31641,   0.01953125,  -0.00953753,   0.00045363,   0.01461687,   0.00954831
 0.32422,   0.01953125,  -0.00987523,   0.00044489,   0.01471254,   0.00988525
 0.33203,   0.01953125,  -0.01020588,   0.00043517,   0.01481744,   0.01021516
 0.33984,   0.01953125,  -0.01052874,   0.00042448,   0.01493150,   0.01053729
 0.34766,   0.01953125,  -0.01084307,   0.00041280,   0.01505466,   0.01085093
 0.35547,   0.01953125,  -0.01114813,   0.00040015,   0.01518681,   0.01115531
 0.36328,   0.01953125,  -0.01144318,   0.00038651,   0.01532785,   0.01144971
 0.37109,   0.01953125,  -0.01172749,   0.00037188,   0.01547764,   0.01173338
 0.37891,   0.01953125,  -0.01200031,   0.00035627,   0.01563604,   0.01200559
 0.38672,   0.01953125,  -0.01226091,   0.00033968,   0.01580286,   0.01226561
 0.39453,   0.01953125,  -0.01250856,   0.00032212,   0.01597791,   0.01251271
 0.40234,   0.01953125,  -0.01274254,   0.00030359,   0.01616095,   0.01274616
 0.41016,   0.01953125,  -0.01296214,   0.00028411,   0.01635172,   0.01296525
 0.41797,   0.01953125,  -0.01316665,   0.00026369,   0.01654994,   0.01316929
 0.42578,   0.01953125,  -0.01335539,   0.00024234,   0.01675528,   0.01335759
 0.43359,   0.01953125,  -0.01352768,   0.00022011,   0.01696739,   0.01352947
 0.44141,   0.01953125,  -0.01368288,   0.00019701,   0.01718588,   0.01368430
 0.44922,   0.01953125,  -0.01382037,   0.00017307,   0.01741034,   0.01382145
 0.45703,   0.01953125,  -0.01393954,   0.00014834,   0.01764030,   0.01394033
 0.46484,   0.01953125,  -0.01403984,   0.00012287,   0.01787528,   0.01404038
 0.47266,   0.01953125,  -0.01412074,   0.00009669,   0.01811474,   0.01412107
 0.48047,   0.01953125,  -0.01418175,   0.00006988,   0.01835813,   0.01418192
 0.48828,   0.01953125,  -0.01422243,   0.00004248,   0.01860485,   0.01422249
 0.49609,   0.01953125,  -0.01424239,   0.00001457,   0.01885428,   0.01424240
 0.50391,   0.01953125,  -0.01424128,  -0.00001378,   0.01910576,   0.01424129
 0.51172,   0.01953125,  -0.01421882,  -0.00004249,   0.01935859,   0.01421889
 0.51953,   0.01953125,  -0.01417480,  -0.00007147,   0.01961207,   0.01417498
 0.52734,   0.01953125,  -0.01410905,  -0.00010065,   0.01986544,   0.01410940
 0.53516,   0.01953125,  -0.01402147,  -0.00012991,   0.02011795,   0.01402207
 0.54297,   0.01953125,  -0.01391206,  -0.00015918,   0.02036881,   0.01391297
 0.55078,   0.01953125,  -0.01378087,  -0.00018833,   0.02061722,   0.01378216
 0.55859,   0.01953125,  -0.01362804,  -0.00021726,   0.02086236,   0.01362977
 0.56641,   0.01953125,  -0.01345377,  -0.00024587,   0.02110342,   0.01345601
 0.57422,   0.01953125,  -0.01325836,  -0.00027404,   0.02133956,   0.01326119
 0.58203,   0.01953125,  -0.01304220,  -0.00030166,   0.02156995,   0.01304569
